Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
137,SEA,2021-09-05,@,ARI,W 10-4 (11),49,42,10,11,7,4,0,0,9,1,2,5,6,.262,.347,.357,.704,15,1,1,0,1,0
138,SEA,2021-09-06,@,HOU,L 2-11,36,28,2,5,4,1,0,0,2,0,0,8,10,.179,.361,.214,.575,6,3,0,0,0,0
139,SEA,2021-09-07,@,HOU,L 4-5 (10),38,37,4,8,4,3,0,1,4,0,0,1,6,.216,.237,.378,.615,14,1,0,0,0,0
140,SEA,2021-09-08,@,HOU,W 8-5,47,40,8,13,8,4,0,1,8,0,0,7,12,.325,.426,.500,.926,20,0,0,0,0,0
141,SEA,2021-09-10,,ARI,W 5-4,32,30,5,8,4,1,0,3,5,2,0,2,7,.267,.313,.600,.913,18,2,0,0,0,0
142,SEA,2021-09-11,,ARI,L 3-7,36,33,3,6,2,2,0,2,3,0,0,2,8,.182,.250,.424,.674,14,0,1,0,0,0
143,SEA,2021-09-12,,ARI,L 4-5,37,33,4,4,1,0,0,3,4,0,0,4,4,.121,.216,.394,.610,13,0,0,0,0,0
144,SEA,2021-09-13,,BOS,W 5-4,36,34,5,10,8,1,0,1,4,0,0,2,8,.294,.333,.412,.745,14,1,0,0,0,0
145,SEA,2021-09-14,,BOS,L 4-8,39,34,4,8,7,1,0,0,4,0,0,3,13,.235,.282,.265,.547,9,1,0,0,2,1
146,SEA,2021-09-15,,BOS,L 4-9 (10),38,35,4,6,5,1,0,0,3,2,0,2,12,.171,.237,.200,.437,7,2,1,0,0,1
147,SEA,2021-09-17,@,KCR,W 6-2,38,33,6,10,7,1,0,2,6,0,1,4,7,.303,.395,.515,.910,17,2,1,0,0,0
148,SEA,2021-09-18,@,KCR,L 1-8,31,27,1,3,2,1,0,0,1,0,1,4,2,.111,.226,.148,.374,4,2,0,0,0,0
149,SEA,2021-09-19,@,KCR,W 7-1,43,36,7,11,5,3,0,3,7,1,0,7,5,.306,.419,.639,1.057,23,1,0,0,0,0
150,SEA,2021-09-20,@,OAK,W 4-2,36,35,4,10,6,4,0,0,4,0,0,1,5,.286,.306,.400,.706,14,1,0,0,0,0
151,SEA,2021-09-21,@,OAK,W 5-2,39,35,5,9,3,3,2,1,4,0,1,2,11,.257,.333,.543,.876,19,0,2,0,0,0
152,SEA,2021-09-22,@,OAK,W 4-1,41,35,4,9,6,1,0,2,4,1,0,4,8,.257,.341,.457,.799,16,0,1,0,1,0
153,SEA,2021-09-23,@,OAK,W 6-5,37,34,6,7,2,2,0,3,6,0,0,2,12,.206,.270,.529,.800,18,0,1,0,0,0
154,SEA,2021-09-24,@,LAA,W 6-5,37,33,6,7,3,3,0,1,6,0,0,2,4,.212,.270,.394,.664,13,0,1,0,1,0
155,SEA,2021-09-25,@,LAA,L 1-14,32,31,1,6,5,1,0,0,1,0,0,1,4,.194,.219,.226,.445,7,3,0,0,0,0
156,SEA,2021-09-26,@,LAA,W 5-1,40,37,5,9,6,2,0,1,5,1,0,2,12,.243,.300,.378,.678,14,0,1,0,0,0
157,SEA,2021-09-27,,OAK,W 13-4,42,37,13,14,11,1,0,2,13,0,0,4,7,.378,.452,.568,1.020,21,1,1,0,0,0
158,SEA,2021-09-28,,OAK,W 4-2,38,32,4,9,5,3,0,1,4,0,0,5,5,.281,.378,.469,.847,15,0,0,0,0,0
159,SEA,2021-09-29,,OAK,W 4-2,34,31,4,6,4,1,0,1,4,0,0,2,9,.194,.235,.323,.558,10,0,0,0,1,0
160,SEA,2021-10-01,,LAA,L 1-2,34,30,1,5,2,2,1,0,1,0,0,3,9,.167,.265,.300,.565,9,2,1,0,0,0
161,SEA,2021-10-02,,LAA,W 6-4,41,32,6,8,4,3,0,1,6,0,0,6,6,.250,.400,.438,.838,14,0,2,1,0,1
162,SEA,2021-10-03,,LAA,L 3-7,39,36,3,9,7,2,0,0,3,1,0,3,11,.250,.308,.306,.613,11,0,0,0,0,0

1,STL,2021-04-01,@,CIN,W 11-6,41,37,11,10,6,2,0,2,9,0,0,3,7,.270,.341,.486,.828,18,1,1,0,0,0
2,STL,2021-04-03,@,CIN,L 6-9,40,34,6,7,4,0,0,3,5,0,0,5,13,.206,.300,.471,.771,16,0,0,0,1,0
3,STL,2021-04-04,@,CIN,L 1-12,33,30,1,5,3,2,0,0,1,0,0,2,9,.167,.242,.233,.476,7,2,1,0,0,0
4,STL,2021-04-05,@,MIA,W 4-1,35,31,4,5,3,1,0,1,3,0,1,4,14,.161,.257,.290,.547,9,0,0,0,0,0
5,STL,2021-04-06,@,MIA,W 4-2,38,33,4,6,5,0,0,1,3,1,0,4,12,.182,.263,.273,.536,9,0,0,0,1,1
6,STL,2021-04-07,@,MIA,W 7-0,39,34,7,8,6,0,0,2,7,1,0,4,9,.235,.333,.412,.745,14,1,1,0,0,0
7,STL,2021-04-08,,MIL,W 3-1,32,29,3,5,2,1,1,1,3,0,0,2,12,.172,.250,.379,.629,11,0,1,0,0,1
8,STL,2021-04-10,,MIL,L 5-9,42,36,5,11,9,1,0,1,3,0,0,5,7,.306,.405,.417,.821,15,2,1,0,0,0
9,STL,2021-04-11,,MIL,L 3-9,38,33,3,8,6,2,0,0,3,0,0,4,3,.242,.342,.303,.645,10,1,1,0,0,0
10,STL,2021-04-12,,WSN,L 2-5,36,31,2,6,5,0,0,1,2,1,0,3,11,.194,.265,.290,.555,9,0,0,2,0,0
11,STL,2021-04-13,,WSN,W 14-3,46,37,14,15,12,0,0,3,13,0,0,7,7,.405,.478,.649,1.127,24,1,0,0,2,2
12,STL,2021-04-14,,WSN,L 0-6,34,30,0,4,2,2,0,0,0,0,0,3,8,.133,.235,.200,.435,6,1,1,0,0,0
13,STL,2021-04-16,@,PHI,L 2-9,32,32,2,6,4,1,0,1,2,0,0,0,7,.188,.188,.313,.500,10,1,0,0,0,0
14,STL,2021-04-17,@,PHI,W 9-4,45,37,9,11,5,2,0,4,8,0,1,8,11,.297,.422,.676,1.098,25,1,0,0,0,1
15,STL,2021-04-18,@,PHI,L 0-2,30,30,0,2,2,0,0,0,0,0,0,0,10,.067,.067,.067,.133,2,0,0,0,0,0
16,STL,2021-04-19,@,WSN,W 12-5,43,36,12,12,4,2,1,5,12,0,0,3,8,.333,.415,.861,1.276,31,0,2,2,0,1
17,STL,2021-04-20,@,WSN,L 2-3,33,31,2,6,3,2,1,0,2,0,0,1,7,.194,.212,.323,.535,10,1,0,0,1,0
18,STL,2021-04-21,@,WSN,L 0-1,36,31,0,6,4,2,0,0,0,0,1,4,13,.194,.306,.258,.564,8,1,1,0,0,0
19,STL,2021-04-23,,CIN,W 5-4,34,30,5,6,3,2,0,1,5,1,0,4,12,.200,.294,.367,.661,11,0,0,0,0,0
20,STL,2021-04-24,,CIN,W 2-0,34,32,2,7,6,1,0,0,2,0,0,2,2,.219,.265,.250,.515,8,1,0,0,0,0
21,STL,2021-04-25,,CIN,W 5-2,33,31,5,9,6,1,0,2,5,1,0,1,5,.290,.313,.516,.829,16,1,0,1,0,0
22,STL,2021-04-26,,PHI,L 1-2,31,28,1,2,2,0,0,0,1,0,0,3,9,.071,.161,.071,.233,2,1,0,0,0,0
23,STL,2021-04-27,,PHI,W 5-2,36,36,5,12,8,4,0,0,5,0,0,0,10,.333,.333,.444,.778,16,0,0,0,0,0
24,STL,2021-04-28,,PHI,L 3-5,36,33,3,8,5,1,0,2,3,1,0,3,8,.242,.306,.455,.760,15,2,0,0,0,1
25,STL,2021-04-29,,PHI,W 4-3 (10),34,31,4,4,2,1,0,1,3,0,1,2,11,.129,.206,.258,.464,8,1,1,0,0,2
26,STL,2021-04-30,@,PIT,W 7-3,40,36,7,10,5,3,0,2,6,1,0,1,10,.278,.333,.528,.861,19,1,2,1,0,0
27,STL,2021-05-01,@,PIT,W 12-5,47,43,12,15,8,4,1,2,12,1,0,4,7,.349,.404,.628,1.032,27,0,0,0,0,0
28,STL,2021-05-02,@,PIT,W 3-0,37,30,3,4,1,2,0,1,3,0,0,6,4,.133,.297,.300,.597,9,0,1,0,0,1
29,STL,2021-05-03,,NYM,W 6-5,33,30,6,9,3,3,1,2,6,0,0,2,5,.300,.333,.667,1.000,20,2,0,0,1,0
30,STL,2021-05-05 (1),,NYM,W 4-1 (7),29,28,4,8,5,1,0,2,4,1,0,1,8,.286,.310,.536,.846,15,0,0,0,0,0
31,STL,2021-05-05 (2),,NYM,L 2-7 (7),33,31,2,11,9,2,0,0,2,1,0,1,2,.355,.394,.419,.813,13,0,1,0,0,0
32,STL,2021-05-06,,NYM,L 1-4,31,30,1,3,3,0,0,0,1,0,0,0,10,.100,.097,.100,.197,3,0,0,0,1,0
33,STL,2021-05-07,,COL,W 5-0,34,33,5,8,5,1,0,2,5,0,0,1,9,.242,.265,.455,.719,15,0,0,0,0,0
34,STL,2021-05-08,,COL,W 9-8,41,33,9,12,9,2,0,1,9,2,0,6,4,.364,.463,.515,.979,17,2,1,0,1,1
35,STL,2021-05-09,,COL,W 2-0,35,31,2,8,5,2,0,1,2,0,0,3,7,.258,.324,.419,.743,13,0,0,1,0,2
36,STL,2021-05-11,@,MIL,W 6-1 (11),44,38,6,5,2,1,0,2,6,1,0,3,9,.132,.227,.316,.543,12,0,2,0,1,0
37,STL,2021-05-12,@,MIL,L 1-4,33,30,1,4,2,1,0,1,1,0,1,2,12,.133,.188,.267,.454,8,0,0,1,0,0
38,STL,2021-05-13,@,MIL,W 2-0,41,33,2,8,8,0,0,0,1,4,0,8,11,.242,.390,.242,.633,8,0,0,0,0,1
39,STL,2021-05-14,@,SDP,L 4-5,41,34,4,10,6,2,0,2,4,0,0,4,10,.294,.390,.529,.920,18,2,2,0,1,1
40,STL,2021-05-15,@,SDP,L 3-13,37,32,3,6,3,0,0,3,3,0,0,3,7,.188,.297,.469,.766,15,1,2,0,0,0
41,STL,2021-05-16,@,SDP,L 3-5,37,35,3,8,5,2,0,1,2,1,0,2,3,.229,.270,.371,.642,13,1,0,0,0,0
42,STL,2021-05-18,,PIT,W 5-2,38,34,5,11,9,1,0,1,5,0,0,3,5,.324,.378,.441,.820,15,0,0,1,0,0
43,STL,2021-05-19,,PIT,W 8-5,43,32,8,10,8,2,0,0,8,3,0,8,9,.313,.442,.375,.817,12,1,1,0,2,0
44,STL,2021-05-21,,CHC,L 3-12,37,36,3,9,7,2,0,0,3,0,0,1,7,.250,.270,.306,.576,11,1,0,0,0,1
45,STL,2021-05-22,,CHC,W 2-1,30,30,2,6,3,1,1,1,2,1,0,0,7,.200,.200,.400,.600,12,0,0,0,0,0
46,STL,2021-05-23,,CHC,L 1-2 (10),42,35,1,6,2,4,0,0,1,0,0,6,7,.171,.286,.286,.571,10,0,0,0,1,0
47,STL,2021-05-24,@,CHW,L 1-5,35,31,1,4,4,0,0,0,0,2,1,3,7,.129,.229,.129,.358,4,0,1,0,0,0
48,STL,2021-05-25,@,CHW,L 3-8,37,34,3,10,6,4,0,0,2,0,0,2,8,.294,.324,.412,.736,14,2,0,0,1,0
49,STL,2021-05-26,@,CHW,W 4-0,36,32,4,5,2,1,0,2,4,1,0,2,14,.156,.250,.375,.625,12,0,2,0,0,0
50,STL,2021-05-27,@,ARI,W 5-4 (10),43,40,5,9,5,3,0,1,5,0,0,2,11,.225,.279,.375,.654,15,0,1,0,0,0
51,STL,2021-05-28,@,ARI,W 8-6,41,33,8,6,1,3,0,2,8,2,0,6,7,.182,.293,.455,.747,15,0,0,0,2,1
52,STL,2021-05-29,@,ARI,W 7-4,42,35,7,10,5,4,0,1,7,0,2,5,7,.286,.405,.486,.890,17,1,2,0,0,0
53,STL,2021-05-30,@,ARI,L 2-9,36,35,2,10,6,3,0,1,2,0,0,1,10,.286,.306,.457,.763,16,1,0,0,0,0
54,STL,2021-05-31,@,LAD,L 4-9,33,32,4,5,1,1,0,3,4,0,1,1,7,.156,.182,.469,.651,15,1,0,0,0,0
55,STL,2021-06-01,@,LAD,W 3-2,37,36,3,8,6,2,0,0,3,1,0,1,13,.222,.243,.278,.521,10,0,0,0,0,0
56,STL,2021-06-02,@,LAD,L 3-14,37,35,3,7,4,1,0,2,3,0,0,2,12,.200,.243,.400,.643,14,0,0,0,0,1
57,STL,2021-06-03,,CIN,L 2-4,37,31,2,6,6,0,0,0,2,1,0,5,8,.194,.306,.194,.499,6,1,0,1,0,0
58,STL,2021-06-04,,CIN,L 4-6,39,35,4,7,3,3,0,1,4,0,0,4,11,.200,.282,.371,.653,13,0,0,0,0,0
59,STL,2021-06-05,,CIN,L 2-5,35,34,2,7,3,3,1,0,2,0,0,1,10,.206,.229,.353,.582,12,0,0,0,0,0
60,STL,2021-06-06,,CIN,L 7-8,43,39,7,14,10,3,0,1,7,1,0,4,12,.359,.419,.513,.931,20,0,0,0,0,0
61,STL,2021-06-08,,CLE,L 1-10,37,33,1,6,6,0,0,0,1,0,0,3,11,.182,.270,.182,.452,6,0,1,0,0,0
62,STL,2021-06-09,,CLE,W 8-2,40,34,8,10,4,3,0,3,8,1,0,4,11,.294,.400,.647,1.047,22,0,2,0,0,0
63,STL,2021-06-11,@,CHC,L 5-8,38,34,5,9,8,1,0,0,5,0,0,3,8,.265,.342,.294,.636,10,1,1,0,0,0
64,STL,2021-06-12,@,CHC,L 2-7,36,32,2,5,2,1,0,2,2,0,0,4,4,.156,.250,.375,.625,12,0,0,0,0,0
65,STL,2021-06-13,@,CHC,L 0-2,32,28,0,2,1,1,0,0,0,0,0,3,9,.071,.161,.107,.268,3,0,0,1,0,0
66,STL,2021-06-14,,MIA,W 4-2,35,31,4,10,7,3,0,0,4,0,0,3,4,.323,.382,.419,.802,13,1,0,1,0,1
67,STL,2021-06-15,,MIA,W 2-1,29,28,2,6,5,0,0,1,2,2,1,1,9,.214,.241,.321,.563,9,1,0,0,0,0
68,STL,2021-06-16,,MIA,W 1-0,32,30,1,6,6,0,0,0,1,1,1,1,7,.200,.250,.200,.450,6,2,1,0,0,0
69,STL,2021-06-17,@,ATL,L 0-4,31,29,0,3,3,0,0,0,0,0,0,0,9,.103,.161,.103,.265,3,1,2,0,0,0
70,STL,2021-06-18,@,ATL,L 1-9,31,28,1,3,2,1,0,0,1,0,1,3,6,.107,.194,.143,.336,4,1,0,0,0,0
71,STL,2021-06-20 (1),@,ATL,W 9-1 (7),36,32,9,12,7,3,0,2,9,1,0,3,6,.375,.417,.656,1.073,21,0,0,0,1,0
72,STL,2021-06-20 (2),@,ATL,L 0-1 (7),26,23,0,2,2,0,0,0,0,0,0,3,8,.087,.192,.087,.279,2,0,0,0,0,0
73,STL,2021-06-22,@,DET,L 2-8,38,32,2,6,6,0,0,0,2,0,0,4,6,.188,.289,.188,.477,6,0,1,0,1,0
74,STL,2021-06-23,@,DET,L 2-6,35,33,2,7,4,1,1,1,2,0,0,2,5,.212,.257,.394,.651,13,1,0,0,0,0
75,STL,2021-06-24,,PIT,L 2-8,35,29,2,4,4,0,0,0,2,0,0,5,4,.138,.286,.138,.424,4,2,1,0,0,0
76,STL,2021-06-25,,PIT,L 4-5,43,36,4,9,5,2,0,2,4,1,0,6,7,.250,.372,.472,.844,17,0,1,0,0,0
77,STL,2021-06-26,,PIT,W 3-1,33,29,3,6,3,1,0,2,3,1,1,4,4,.207,.303,.448,.751,13,0,0,0,0,0
78,STL,2021-06-27,,PIT,L 2-7,32,29,2,3,1,2,0,0,2,0,0,2,6,.103,.156,.172,.329,5,0,0,0,1,0
79,STL,2021-06-28,,ARI,W 7-1,37,33,7,10,5,3,1,1,7,0,0,1,5,.303,.343,.545,.888,18,0,1,2,0,0
80,STL,2021-06-29,,ARI,W 3-2,36,30,3,6,5,0,0,1,3,1,0,4,9,.200,.333,.300,.633,9,0,2,0,0,0
81,STL,2021-06-30,,ARI,W 7-4,38,35,7,12,7,5,0,0,7,1,0,1,3,.343,.361,.486,.847,17,0,0,1,0,0
82,STL,2021-07-01,@,COL,L 2-5,35,32,2,7,4,1,1,1,2,0,0,1,7,.219,.242,.406,.649,13,1,0,2,0,0
83,STL,2021-07-02,@,COL,W 9-3 (10),45,40,9,12,8,2,0,2,9,2,0,4,4,.300,.378,.500,.878,20,1,1,0,0,1
84,STL,2021-07-03,@,COL,L 2-3,38,33,2,7,3,4,0,0,2,0,1,5,8,.212,.316,.333,.649,11,0,0,0,0,0
85,STL,2021-07-04,@,COL,L 2-3,36,33,2,7,6,0,0,1,2,2,0,2,12,.212,.278,.303,.581,10,1,1,0,0,0
86,STL,2021-07-05,@,SFG,W 5-3,38,31,5,7,6,0,1,0,5,0,0,4,8,.226,.324,.290,.615,9,0,1,1,1,0
87,STL,2021-07-06,@,SFG,W 6-5,40,37,6,13,10,1,0,2,6,1,0,1,11,.351,.368,.541,.909,20,1,0,2,0,0
88,STL,2021-07-07,@,SFG,L 2-5,35,33,2,7,4,3,0,0,2,0,0,2,7,.212,.257,.303,.560,10,1,0,0,0,0
89,STL,2021-07-09,@,CHC,L 5-10,42,38,5,10,6,3,0,1,5,0,0,3,5,.263,.333,.421,.754,16,0,1,0,0,0
90,STL,2021-07-10,@,CHC,W 6-0,42,38,6,11,8,0,0,3,6,2,0,3,7,.289,.341,.526,.868,20,0,0,1,0,0
91,STL,2021-07-16,,SFG,L 2-7,42,37,2,11,10,0,0,1,2,0,0,4,9,.297,.366,.378,.744,14,0,0,1,0,0
92,STL,2021-07-17,,SFG,W 3-1,31,31,3,7,4,1,0,2,3,0,0,0,4,.226,.226,.452,.677,14,0,0,0,0,0
93,STL,2021-07-18,,SFG,W 2-1,31,29,2,5,3,1,0,1,2,0,0,2,8,.172,.226,.310,.536,9,0,0,0,0,0
94,STL,2021-07-19,,CHC,W 8-3,38,34,8,10,8,0,0,2,7,0,0,2,10,.294,.351,.471,.822,16,2,1,1,0,0
95,STL,2021-07-20,,CHC,L 6-7,38,37,6,10,5,2,0,3,6,2,0,1,11,.270,.289,.568,.857,21,1,0,0,0,0
96,STL,2021-07-21,,CHC,W 3-2 (10),41,38,3,12,9,3,0,0,3,0,1,2,9,.316,.350,.395,.745,15,0,0,1,0,0
97,STL,2021-07-22,,CHC,W 3-2,34,28,3,5,1,2,0,2,3,0,1,5,9,.179,.324,.464,.788,13,0,1,0,0,0
98,STL,2021-07-23,@,CIN,L 5-6,41,33,5,9,5,2,0,2,5,1,0,5,13,.273,.375,.515,.890,17,1,1,1,1,0
99,STL,2021-07-24,@,CIN,L 3-5,39,35,3,9,6,3,0,0,3,0,0,4,9,.257,.333,.343,.676,12,2,0,0,0,1
100,STL,2021-07-25,@,CIN,W 10-6,45,38,10,12,5,2,1,4,9,0,0,6,10,.316,.422,.737,1.159,28,1,1,0,0,0
101,STL,2021-07-27,@,CLE,W 4-2,38,34,4,8,3,3,0,2,4,2,0,4,8,.235,.316,.500,.816,17,0,0,0,0,0
102,STL,2021-07-28,@,CLE,L 2-7,36,34,2,7,6,0,0,1,2,0,0,1,11,.206,.250,.294,.544,10,0,1,0,0,0
103,STL,2021-07-30,,MIN,W 5-1,33,29,5,8,6,2,0,0,5,2,0,3,4,.276,.333,.345,.678,10,1,0,0,1,0
104,STL,2021-07-31,,MIN,L 1-8,34,30,1,5,5,0,0,0,1,0,0,3,14,.167,.265,.167,.431,5,2,1,0,0,0
105,STL,2021-08-01,,MIN,W 7-3,39,33,7,12,7,4,0,1,5,3,0,3,6,.364,.405,.576,.981,19,0,0,2,1,1
106,STL,2021-08-03,,ATL,L 1-6,34,33,1,8,7,1,0,0,1,0,0,1,8,.242,.265,.273,.537,9,2,0,0,0,0
107,STL,2021-08-04,,ATL,L 4-7,38,33,4,7,5,1,0,1,4,2,0,2,7,.212,.289,.333,.623,11,0,2,0,1,0
108,STL,2021-08-05,,ATL,L 4-8,37,33,4,8,6,1,0,1,3,0,0,3,5,.242,.324,.364,.688,12,1,1,0,0,0
109,STL,2021-08-06,,KCR,W 4-2,35,31,4,9,5,2,0,2,4,0,0,3,10,.290,.353,.548,.901,17,1,0,1,0,0
110,STL,2021-08-07,,KCR,W 5-2,37,32,5,10,7,2,0,1,5,0,0,5,7,.313,.405,.469,.874,15,0,0,0,0,0
111,STL,2021-08-08,,KCR,L 5-6,43,33,5,9,7,1,0,1,5,0,0,6,9,.273,.419,.394,.813,13,2,3,0,1,0
112,STL,2021-08-10,@,PIT,W 4-1,37,34,4,9,6,0,1,2,4,0,0,3,9,.265,.324,.500,.824,17,1,0,0,0,0
113,STL,2021-08-11,@,PIT,W 4-0,39,33,4,9,6,3,0,0,4,0,0,6,6,.273,.385,.364,.748,12,2,0,0,0,1
114,STL,2021-08-12,@,PIT,W 7-6,41,36,7,9,3,4,0,2,7,1,0,4,10,.250,.341,.528,.869,19,1,1,0,0,1
115,STL,2021-08-13,@,KCR,W 6-0,40,35,6,10,5,2,0,3,6,1,0,3,9,.286,.325,.600,.925,21,0,0,0,2,0
116,STL,2021-08-14,@,KCR,W 9-4,41,37,9,11,9,1,0,1,9,0,2,3,11,.297,.341,.405,.747,15,0,0,0,1,0
117,STL,2021-08-15,@,KCR,W 7-2,41,38,7,12,7,3,0,2,7,1,0,2,9,.316,.366,.553,.918,21,1,1,0,0,0
118,STL,2021-08-17,,MIL,L 0-2,34,31,0,4,4,0,0,0,0,1,0,3,7,.129,.206,.129,.335,4,0,0,0,0,0
119,STL,2021-08-18,,MIL,L 4-6 (10),44,38,4,8,5,3,0,0,4,0,0,4,11,.211,.318,.289,.608,11,0,2,0,0,0
120,STL,2021-08-19,,MIL,W 8-4,39,34,8,10,4,4,0,2,8,0,0,5,8,.294,.385,.588,.973,20,0,0,0,0,0
121,STL,2021-08-20,,PIT,L 0-4,39,36,0,10,10,0,0,0,0,0,0,3,10,.278,.333,.278,.611,10,1,0,0,0,0
122,STL,2021-08-21,,PIT,L 4-5,40,37,4,10,8,2,0,0,4,1,0,2,7,.270,.300,.324,.624,12,0,0,0,1,0
123,STL,2021-08-22,,PIT,W 3-0,37,32,3,9,5,3,0,1,3,0,0,3,4,.281,.378,.469,.847,15,0,2,0,0,0
124,STL,2021-08-24,,DET,L 3-4,35,31,3,6,3,2,1,0,3,1,1,3,6,.194,.286,.323,.608,10,1,1,0,0,0
125,STL,2021-08-25,,DET,W 3-2 (10),42,34,3,5,3,0,0,2,3,2,0,5,14,.147,.310,.324,.633,11,0,3,0,0,2
126,STL,2021-08-26,@,PIT,L 7-11,37,32,7,7,4,1,0,2,7,0,0,3,6,.219,.306,.438,.743,14,1,1,1,0,0
127,STL,2021-08-27,@,PIT,W 4-3,37,33,4,9,3,3,2,1,4,0,0,1,6,.273,.324,.576,.900,19,2,2,0,1,0
128,STL,2021-08-28,@,PIT,W 13-0,53,45,13,18,12,3,2,1,13,0,0,8,6,.400,.491,.622,1.113,28,0,0,0,0,1
129,STL,2021-08-29,@,PIT,L 3-4,35,30,3,6,3,1,1,1,3,0,1,4,11,.200,.314,.400,.714,12,1,1,0,0,0
130,STL,2021-08-30,@,CIN,W 3-1,36,34,3,8,5,2,0,1,3,0,0,2,11,.235,.278,.382,.660,13,1,0,0,0,0
131,STL,2021-09-01 (1),@,CIN,W 5-4 (7),35,31,5,14,10,1,0,3,5,0,0,2,7,.452,.471,.774,1.245,24,1,0,1,1,0
132,STL,2021-09-01 (2),@,CIN,L 2-12 (7),25,24,2,3,0,1,0,2,2,0,0,0,5,.125,.160,.417,.577,10,0,1,0,0,0
133,STL,2021-09-03,@,MIL,W 15-4,46,39,15,12,5,1,0,6,15,1,0,5,8,.308,.413,.795,1.208,31,0,2,0,0,0
134,STL,2021-09-04,@,MIL,L 0-4,29,29,0,3,3,0,0,0,0,0,0,0,7,.103,.103,.103,.207,3,1,0,0,0,0
135,STL,2021-09-05,@,MIL,L 5-6,46,38,5,12,9,2,0,1,5,2,0,7,13,.316,.413,.447,.860,17,0,0,0,1,0
136,STL,2021-09-06,,LAD,L 1-5,33,33,1,6,5,1,0,0,0,0,0,0,14,.182,.182,.212,.394,7,0,0,0,0,0
137,STL,2021-09-07,,LAD,L 2-7,37,34,2,8,5,3,0,0,2,1,0,2,5,.235,.270,.324,.594,11,0,0,0,1,0
138,STL,2021-09-08,,LAD,W 5-4,34,31,5,7,5,0,0,2,5,2,1,2,7,.226,.294,.419,.713,13,0,1,0,0,0
139,STL,2021-09-09,,LAD,W 2-1,32,29,2,5,2,2,0,1,2,1,0,3,11,.172,.250,.345,.595,10,0,0,0,0,0
140,STL,2021-09-10,,CIN,L 2-4,35,33,2,5,4,0,0,1,2,0,0,2,12,.152,.200,.242,.442,8,0,0,0,0,0
141,STL,2021-09-11,,CIN,W 6-4,33,31,6,11,5,3,1,2,6,0,0,1,7,.355,.375,.710,1.085,22,2,0,1,0,0
142,STL,2021-09-12,,CIN,W 2-0,28,27,2,3,2,0,0,1,2,1,0,1,6,.111,.143,.222,.365,6,0,0,0,0,0
143,STL,2021-09-13,@,NYM,W 7-0,46,41,7,15,10,4,0,1,7,2,0,4,10,.366,.422,.537,.959,22,0,0,1,0,1
144,STL,2021-09-14,@,NYM,W 7-6 (11),47,41,7,10,8,1,0,1,7,0,0,3,12,.244,.289,.341,.630,14,2,0,1,1,1
145,STL,2021-09-15,@,NYM,W 11-4,45,42,11,16,8,4,0,4,11,0,0,3,9,.381,.422,.762,1.184,32,1,0,0,0,0
146,STL,2021-09-17,,SDP,W 8-2,35,30,8,6,1,2,0,3,8,0,0,3,10,.200,.314,.567,.881,17,0,2,0,0,0
147,STL,2021-09-18,,SDP,W 3-2,31,28,3,5,2,2,0,1,3,0,0,2,9,.179,.226,.357,.583,10,0,0,0,1,0
148,STL,2021-09-19,,SDP,W 8-7,36,33,8,11,6,5,0,0,7,2,0,2,6,.333,.361,.485,.846,16,2,0,0,1,0
149,STL,2021-09-20,@,MIL,W 5-2,38,33,5,9,6,2,0,1,5,0,0,2,10,.273,.324,.424,.749,14,1,1,1,1,0
150,STL,2021-09-21,@,MIL,W 2-1,34,31,2,5,4,1,0,0,2,3,0,2,13,.161,.206,.194,.399,6,0,0,0,1,0
151,STL,2021-09-22,@,MIL,W 10-2,46,40,10,15,8,5,0,2,10,0,0,1,8,.375,.386,.650,1.036,26,0,1,2,2,0
152,STL,2021-09-23,@,MIL,W 8-5,39,32,8,9,6,0,1,2,6,0,0,5,8,.281,.385,.531,.916,17,2,1,0,1,0
153,STL,2021-09-24 (1),@,CHC,W 8-5 (7),33,30,8,10,6,1,0,3,8,1,0,2,8,.333,.394,.667,1.061,20,1,1,0,0,0
154,STL,2021-09-24 (2),@,CHC,W 12-4 (7),39,36,12,16,8,3,0,5,12,0,0,3,8,.444,.487,.944,1.432,34,1,0,0,0,0
155,STL,2021-09-25,@,CHC,W 8-5,37,35,8,9,4,2,0,3,7,2,0,1,8,.257,.270,.571,.842,20,1,0,0,1,0
156,STL,2021-09-26,@,CHC,W 4-2,41,34,4,7,5,0,0,2,3,1,0,5,11,.206,.325,.382,.707,13,0,1,1,0,2
157,STL,2021-09-28,,MIL,W 6-2,35,32,6,11,6,2,0,3,5,0,0,0,7,.344,.353,.688,1.040,22,0,1,1,1,0
158,STL,2021-09-29,,MIL,L 0-4,33,28,0,3,2,1,0,0,0,0,0,4,9,.107,.219,.143,.362,4,1,0,1,0,0
159,STL,2021-09-30,,MIL,W 4-3,30,27,4,5,2,1,0,2,4,0,0,2,5,.185,.233,.444,.678,12,1,0,0,1,0
160,STL,2021-10-01,,CHC,W 4-3,38,34,4,9,6,1,0,2,4,3,1,4,7,.265,.342,.471,.813,16,0,0,0,0,1
161,STL,2021-10-02,,CHC,L 5-6,39,34,5,8,4,2,1,1,5,1,0,4,11,.235,.333,.441,.775,15,1,1,0,0,0
