Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
47,Saturday Sep 12,boxscore,LAA,@,COL,W,5,2,11,19-28,4,11.0,Buttrey,Kinley,Andriese,3:44,N,,.24,+,
48,Sunday Sep 13,boxscore,LAA,@,COL,W,5,3,,20-28,4,10.0,Heaney,Estévez,Andriese,3:04,D,,.27,++,
49,Tuesday Sep 15,boxscore,LAA,,ARI,L,8,9,,20-29,4,10.0,Mella,Andriese,Crichton,3:06,N,,.36,-,
50,Wednesday Sep 16,boxscore,LAA,,ARI,L,6,9,,20-30,4,11.0,Clarke,Bundy,Crichton,3:10,N,,.18,--,
51,Thursday Sep 17,boxscore,LAA,,ARI,W,7,3,,21-30,4,10.5,Canning,Young,,3:07,D,,.09,+,
52,Friday Sep 18,boxscore,LAA,,TEX,W,6,2,,22-30,4,10.5,Barria,Benjamin,,2:55,N,,.17,++,
53,Saturday Sep 19,boxscore,LAA,,TEX,W,4,3,,23-30,4,10.5,Mayers,Martin,,2:35,N,,.42,+++,
54,Sunday Sep 20,boxscore,LAA,,TEX,L,2,7,,23-31,4,10.5,Cody,Teheran,,3:00,D,,.46,-,
55,Monday Sep 21,boxscore,LAA,,TEX,W,8,5,,24-31,4,10.0,Bundy,Gibson,Mayers,3:00,D,,.11,+,
56,Tuesday Sep 22,boxscore,LAA,@,SDP,W,4,2,,25-31,3,9.0,Canning,Davies,Mayers,3:10,N,,.22,++,
57,Wednesday Sep 23,boxscore,LAA,@,SDP,W,5,2,,26-31,3,9.0,Sandoval,Morejón,Peña,3:24,D,,.26,+++,
58,Friday Sep 25,boxscore,LAA,@,LAD,L,5,9,,26-32,3,9.5,Graterol,Andriese,,3:42,N,,.15,-,
59,Saturday Sep 26,boxscore,LAA,@,LAD,L,6,7,,26-33,4,9.0,Gonsolin,Robles,Kolarek,3:19,N,,.00,--,
60,Sunday Sep 27,boxscore,LAA,@,LAD,L,0,5,,26-34,4,10.0,May,Sandoval,,2:54,D,,.00,---,

1,Thursday Jul 23,boxscore,LAD,,SFG,W,8,1,,1-0,1,up 0.5,Kolarek,Rogers,,2:56,N,,1.17,+,
2,Friday Jul 24,boxscore,LAD,,SFG,W,9,1,,2-0,1,up 0.5,Stripling,Anderson,,2:55,N,,1.19,++,
3,Saturday Jul 25,boxscore,LAD,,SFG,L,4,5,,2-1,2,0.5,Baragar,Wood,Gott,3:16,D,,1.19,-,
4,Sunday Jul 26,boxscore,LAD,,SFG,L,1,3,,2-2,3,0.5,Peralta,Graterol,Gott,3:28,N,,1.20,--,
5,Tuesday Jul 28,boxscore,LAD,@,HOU,W,5,2,,3-2,3,1.0,Kolarek,Valdez,Jansen,3:19,N,,1.08,+,
6,Wednesday Jul 29,boxscore,LAD,@,HOU,W,4,2,13,4-2,2,0.5,Santana,Sneed,,4:44,N,,1.11,++,
7,Thursday Jul 30,boxscore,LAD,@,ARI,W,6,3,,5-2,1,Tied,Stripling,Ray,Báez,3:19,N,,1.23,+++,
8,Friday Jul 31,boxscore,LAD,@,ARI,L,3,5,,5-3,2,1.0,Rondón,Treinen,Bradley,3:15,N,,1.21,-,
9,Saturday Aug 1,boxscore,LAD,@,ARI,W,11,2,,6-3,1,Tied,Urías,Weaver,,2:49,N,,1.22,+,
10,Sunday Aug 2,boxscore,LAD,@,ARI,W,3,0,,7-3,1,Tied,Kershaw,Kelly,Jansen,2:56,D,,1.17,++,
11,Monday Aug 3,boxscore,LAD,@,SDP,L,4,5,,7-4,2,1.0,Paddack,Graterol,Yates,2:44,N,,1.18,-,
12,Tuesday Aug 4,boxscore,LAD,@,SDP,W,5,2,,8-4,2,1.0,May,Stammen,Jansen,3:04,N,,1.25,+,
13,Wednesday Aug 5,boxscore,LAD,@,SDP,W,7,6,,9-4,1,Tied,Stripling,Richards,Jansen,3:11,N,,1.17,++,
14,Friday Aug 7,boxscore,LAD,,SFG,W,7,2,,10-4,2,0.5,Floro,Samardzija,,3:16,N,,1.15,+++,
15,Saturday Aug 8,boxscore,LAD,,SFG,L,4,5,,10-5,2,1.5,Cueto,Kershaw,Gott,2:54,N,,1.02,-,
16,Sunday Aug 9,boxscore,LAD,,SFG,W,6,2,,11-5,2,0.5,McGee,Rogers,,2:41,D,,1.17,+,
17,Monday Aug 10,boxscore,LAD,,SDP,L,1,2,,11-6,2,0.5,Quantrill,May,Pomeranz,2:56,N,,1.05,-,
18,Tuesday Aug 11,boxscore,LAD,,SDP,L,2,6,,11-7,2,1.5,Richards,Stripling,Pomeranz,3:02,N,,1.16,--,
19,Wednesday Aug 12,boxscore,LAD,,SDP,W,6,0,,12-7,2,0.5,Treinen,Davies,,2:52,N,,1.24,+,
20,Thursday Aug 13,boxscore,LAD,,SDP,W,11,2,,13-7,1,Tied,Urías,Paddack,,2:45,N,,1.17,++,
21,Friday Aug 14,boxscore,LAD,@,LAA,W,7,4,,14-7,1,up 1.0,Kershaw,Sandoval,Jansen,2:58,N,,.93,+++,
22,Saturday Aug 15,boxscore,LAD,@,LAA,W,6,5,10,15-7,1,up 2.0,McGee,Middleton,Jansen,3:17,N,,.82,++++,
23,Sunday Aug 16,boxscore,LAD,@,LAA,W,8,3,,16-7,1,up 2.0,Alexander,Teheran,,3:10,D,,.71,+++++,
24,Monday Aug 17,boxscore,LAD,,SEA,W,11,9,,17-7,1,up 3.0,Ferguson,Magill,Jansen,3:32,N,,.64,++++++,
25,Tuesday Aug 18,boxscore,LAD,,SEA,W,2,1,,18-7,1,up 4.0,Treinen,Altavilla,,2:38,D,,.58,+++++++,
26,Wednesday Aug 19,boxscore,LAD,@,SEA,L,4,6,,18-8,1,up 4.0,Walker,Santana,Williams,3:15,N,,.48,-,
27,Thursday Aug 20,boxscore,LAD,@,SEA,W,6,1,,19-8,1,up 4.0,Kershaw,Kikuchi,,2:42,D,,.54,+,
28,Friday Aug 21,boxscore,LAD,,COL,W,5,1,,20-8,1,up 4.0,Buehler,Gray,,2:35,N,,.51,++,
29,Saturday Aug 22,boxscore,LAD,,COL,W-wo,4,3,,21-8,1,up 4.0,Jansen,Bard,,3:05,N,,.37,+++,
30,Sunday Aug 23,boxscore,LAD,,COL,W,11,3,,22-8,1,up 4.0,González,Senzatela,,2:58,D,,.33,++++,
31,Tuesday Aug 25,boxscore,LAD,@,SFG,L-wo,8,10,11,22-9,1,up 4.0,Selman,Santana,,4:22,N,,.24,-,
32,Thursday Aug 27 (1),boxscore,LAD,@,SFG,W,7,0,7,23-9,1,up 5.0,Kershaw,Webb,,2:17,D,,.30,+,2020-08-26 (Boycott (racial justice); (Game2))
33,Thursday Aug 27 (2),boxscore,LAD,@,SFG,W,2,0,7,24-9,1,up 5.0,González,Gausman,Jansen,2:30,D,,.29,++,
34,Friday Aug 28,boxscore,LAD,@,TEX,L,2,6,,24-10,1,up 4.0,Hernández,McGee,,3:10,N,,.16,-,
35,Saturday Aug 29,boxscore,LAD,@,TEX,W,7,4,,25-10,1,up 5.0,Treinen,Lynn,Jansen,3:36,N,,.17,+,
36,Sunday Aug 30,boxscore,LAD,@,TEX,W,7,2,,26-10,1,up 5.0,Alexander,Gibson,,3:40,D,,.11,++,
37,Tuesday Sep 1,boxscore,LAD,,ARI,W,6,3,,27-10,1,up 5.0,Urías,Young,Jansen,2:46,N,,.12,+++,
38,Wednesday Sep 2,boxscore,LAD,,ARI,W-wo,3,2,10,28-10,1,up 5.0,Jansen,Guerra,,3:11,N,,.08,++++,
39,Thursday Sep 3,boxscore,LAD,,ARI,W,5,1,,29-10,1,up 6.0,Kershaw,Weaver,,2:58,N,,.09,+++++,
40,Friday Sep 4,boxscore,LAD,,COL,W,10,6,,30-10,1,up 6.0,Ferguson,Estévez,,3:26,N,,.06,++++++,
41,Saturday Sep 5,boxscore,LAD,,COL,L,2,5,,30-11,1,up 6.0,Almonte,Treinen,Bard,2:45,N,,.04,-,
42,Sunday Sep 6,boxscore,LAD,,COL,L,6,7,,30-12,1,up 5.0,Almonte,Ferguson,Bard,3:43,N,,.04,--,
43,Tuesday Sep 8,boxscore,LAD,@,ARI,W,10,9,10,31-12,1,up 4.5,Jansen,López,,4:25,N,,.07,+,
44,Wednesday Sep 9,boxscore,LAD,@,ARI,W,6,4,10,32-12,1,up 4.5,McGee,Ginkel,Treinen,3:20,N,,.06,++,
45,Thursday Sep 10,boxscore,LAD,@,ARI,L,2,5,,32-13,1,up 3.5,Smith,Gonsolin,Bergen,3:31,N,,.04,-,
46,Saturday Sep 12,boxscore,LAD,,HOU,L,5,7,,32-14,1,up 3.0,James,Jansen,Pressly,3:15,N,,.09,--,
47,Sunday Sep 13,boxscore,LAD,,HOU,W,8,1,,33-14,1,up 2.5,González,Greinke,,2:52,N,,.10,+,
48,Monday Sep 14,boxscore,LAD,@,SDP,L,2,7,,33-15,1,up 1.5,Lamet,Kershaw,,2:59,N,,.16,-,
49,Tuesday Sep 15,boxscore,LAD,@,SDP,W,3,1,,34-15,1,up 2.5,Gonsolin,Davies,Jansen,2:59,N,,.19,+,
50,Wednesday Sep 16,boxscore,LAD,@,SDP,W,7,5,,35-15,1,up 3.5,Kolarek,Morejón,Báez,3:25,D,,.14,++,
51,Thursday Sep 17,boxscore,LAD,@,COL,W,9,3,,36-15,1,up 4.0,Floro,Freeland,,3:07,N,,.05,+++,
52,Friday Sep 18,boxscore,LAD,@,COL,W,15,6,,37-15,1,up 4.0,White,Castellani,,3:24,N,,.03,++++,
53,Saturday Sep 19,boxscore,LAD,@,COL,W,6,1,,38-15,1,up 5.0,Kershaw,González,,2:32,N,,.03,+++++,
54,Sunday Sep 20,boxscore,LAD,@,COL,L,3,6,,38-16,1,up 4.0,Senzatela,Gonsolin,Givens,3:15,D,,.01,-,
55,Tuesday Sep 22,boxscore,LAD,,OAK,W,7,2,,39-16,1,up 5.0,May,Montas,,3:18,N,,.02,+,
56,Wednesday Sep 23,boxscore,LAD,,OAK,L,4,6,,39-17,1,up 5.0,Diekman,Treinen,Hendriks,2:52,N,,.00,-,
57,Thursday Sep 24,boxscore,LAD,,OAK,W,5,1,,40-17,1,up 5.5,Floro,Fiers,,2:50,N,,.01,+,
58,Friday Sep 25,boxscore,LAD,,LAA,W,9,5,,41-17,1,up 6.0,Graterol,Andriese,,3:42,N,,.00,++,
59,Saturday Sep 26,boxscore,LAD,,LAA,W,7,6,,42-17,1,up 6.0,Gonsolin,Robles,Kolarek,3:19,N,,.00,+++,
60,Sunday Sep 27,boxscore,LAD,,LAA,W,5,0,,43-17,1,up 6.0,May,Sandoval,,2:54,D,,.00,++++,

1,Friday Jul 24,boxscore,MIA,@,PHI,W,5,2,,1-0,1,Tied,Alcantara,Nola,Kintzler,3:10,N,,1.18,+,
2,Saturday Jul 25,boxscore,MIA,@,PHI,L,1,7,,1-1,1,Tied,Wheeler,Vesia,,2:54,D,,1.18,-,
3,Sunday Jul 26,boxscore,MIA,@,PHI,W,11,6,,2-1,1,Tied,Tarpley,Irvin,,3:44,D,,1.17,+,
4,Tuesday Aug 4,boxscore,MIA,@,BAL,W,4,0,,3-1,2,1.0,López,Means,,2:38,N,,1.08,++,2020-07-29 (Covid)
5,Wednesday Aug 5 (1),boxscore,MIA,@,BAL,W,1,0,7,4-1,1,up 0.5,Vincent,Cobb,Kintzler,2:19,N,,1.09,+++,2020-07-27 (Covid; Played at BAL; MIA was home team (Game2))
6,Wednesday Aug 5 (2),boxscore,MIA,@,BAL,W,2,1,7,5-1,1,up 0.5,Moran,Wojciechowski,Tarpley,2:06,D,,1.06,++++,2020-07-30 (Covid; (Game1))
7,Thursday Aug 6,boxscore,MIA,@,BAL,W,8,7,,6-1,1,up 0.5,Morin,Phillips,Kintzler,2:58,N,,1.00,+++++,2020-07-28 (Covid; Played at BAL; MIA was home team)
8,Friday Aug 7,boxscore,MIA,@,NYM,W,4,3,,7-1,1,up 1.0,Tarpley,Wacha,Vincent,3:34,N,,1.10,++++++,
9,Saturday Aug 8,boxscore,MIA,@,NYM,L,4,8,,7-2,1,up 1.0,Peterson,Castano,,3:03,N,,1.00,-,
10,Sunday Aug 9,boxscore,MIA,@,NYM,L,2,4,,7-3,2,0.5,deGrom,López,Lugo,3:09,D,,1.07,--,
11,Tuesday Aug 11,boxscore,MIA,@,TOR,L-wo,4,5,10,7-4,1,Tied,Cole,Tarpley,,3:20,N,,1.02,---,2020-08-11 (Played at Buffalo)
12,Wednesday Aug 12,boxscore,MIA,@,TOR,W,14,11,10,8-4,1,up 1.0,Kintzler,Dolis,Smith,4:20,N,,1.07,+,2020-08-12 (Played at Buffalo)
13,Friday Aug 14,boxscore,MIA,,ATL,W,8,2,,9-4,1,up 2.0,López,Wright,,2:59,N,,1.13,++,
14,Saturday Aug 15,boxscore,MIA,,ATL,L,1,2,,9-5,1,up 1.0,Smith,Kintzler,Melancon,2:59,N,,1.08,-,
15,Sunday Aug 16,boxscore,MIA,,ATL,L,0,4,,9-6,1,Tied,O'Day,Vincent,,2:58,D,,1.16,--,
16,Monday Aug 17,boxscore,MIA,,NYM,L,4,11,,9-7,2,1.0,Shreve,Yamamoto,Kilome,3:55,N,,1.20,---,
17,Tuesday Aug 18,boxscore,MIA,,NYM,L,3,8,,9-8,2,1.0,Wilson,Mejía,,3:20,N,,1.30,----,
18,Wednesday Aug 19,boxscore,MIA,,NYM,L,3,5,,9-9,2,1.5,Díaz,Kintzler,,3:14,N,,1.36,-----,
19,Friday Aug 21,boxscore,MIA,@,WSN,W,3,2,,10-9,2,1.5,Hernandez,Corbin,Kintzler,3:06,N,,1.39,+,
20,Saturday Aug 22 (1),boxscore,MIA,@,WSN,L,4,5,7,10-10,2,2.0,Finnegan,Castano,Hudson,2:58,D,,1.37,-,2020-07-31 (Covid; Played at WAS; MIA was home team (Game2))
21,Saturday Aug 22 (2),boxscore,MIA,@,WSN,W,5,3,7,11-10,2,2.0,Sánchez,Crowe,Kintzler,2:31,N,,1.41,+,
22,Sunday Aug 23,boxscore,MIA,@,WSN,L,3,9,,11-11,2,2.0,Sánchez,Mejía,,3:12,D,,1.37,-,
23,Monday Aug 24,boxscore,MIA,@,WSN,W,11,8,,12-11,2,1.5,López,Voth,Kintzler,4:02,N,,1.41,+,
24,Tuesday Aug 25 (1),boxscore,MIA,@,NYM,W,4,0,7,13-11,2,0.5,Bleier,Porcello,,2:37,N,,1.39,++,2020-08-20 (Covid; Played at NYN; MIA was home team; (Game2))
25,Tuesday Aug 25 (2),boxscore,MIA,@,NYM,W,3,0,7,14-11,2,0.5,Smith,Hughes,Vincent,2:24,N,,1.41,+++,
26,Wednesday Aug 26,boxscore,MIA,@,NYM,L,4,5,,14-12,2,2.0,Brach,Vincent,,3:16,N,,1.28,-,
27,Friday Aug 28,boxscore,MIA,,TBR,L,0,2,,14-13,2,2.0,Fairbanks,Bleier,Castillo,2:55,N,,1.22,--,
28,Saturday Aug 29,boxscore,MIA,,TBR,L,0,4,,14-14,2,2.0,Fleming,López,,2:47,N,,1.35,---,
29,Sunday Aug 30,boxscore,MIA,,TBR,L,7,12,,14-15,2,3.0,Snell,Alcantara,,3:26,D,,1.36,----,
30,Monday Aug 31,boxscore,MIA,@,NYM,W,5,3,,15-15,2,3.0,Rogers,deGrom,Kintzler,3:03,D,,1.55,+,2020-08-27 (Boycott (racial justice))
31,Tuesday Sep 1,boxscore,MIA,,TOR,W,3,2,,16-15,2,3.0,Hoyt,Yamaguchi,Kintzler,2:40,N,,1.35,++,
32,Wednesday Sep 2,boxscore,MIA,,TOR,L,1,2,,16-16,3,4.0,Ryu,Sánchez,Bass,2:37,N,,1.28,-,
33,Friday Sep 4,boxscore,MIA,@,TBR,L,4,5,,16-17,3,4.5,Fleming,López,Anderson,2:57,N,,1.35,--,
34,Saturday Sep 5,boxscore,MIA,@,TBR,W,7,3,,17-17,3,3.5,Alcantara,Snell,Kintzler,3:16,N,,1.38,+,
35,Sunday Sep 6,boxscore,MIA,@,TBR,L-wo,4,5,10,17-18,3,4.5,Curtiss,Kintzler,,3:18,D,,1.46,-,
36,Monday Sep 7,boxscore,MIA,@,ATL,W,5,4,10,18-18,3,3.5,Kintzler,Minter,Vincent,3:52,D,,1.52,+,
37,Tuesday Sep 8,boxscore,MIA,@,ATL,W,8,0,,19-18,3,2.5,Sánchez,Wright,,3:12,N,,1.61,++,
38,Wednesday Sep 9,boxscore,MIA,@,ATL,L,9,29,,19-19,3,3.5,Dayton,López,Wilson,4:14,N,,1.53,-,
39,Thursday Sep 10,boxscore,MIA,,PHI,W-wo,7,6,,20-19,3,3.5,Garcia,Workman,,3:26,N,,1.71,+,
40,Friday Sep 11 (1),boxscore,MIA,,PHI,L,0,11,7,20-20,3,3.0,Nola,Rogers,,2:33,N,,1.57,-,2020-08-04 (Schedule change (Covid); (Game2))
41,Friday Sep 11 (2),boxscore,MIA,,PHI,W,5,3,7,21-20,3,3.0,Hoyt,Suárez,Garcia,2:41,N,,1.71,+,
42,Saturday Sep 12,boxscore,MIA,,PHI,L,6,12,,21-21,3,4.0,Hembree,Ureña,,3:43,N,,1.78,-,
43,Sunday Sep 13 (1),boxscore,MIA,,PHI,W,2,1,7,22-21,2,3.5,Sánchez,Rosso,,2:01,D,,1.79,+,2020-08-05 (Schedule change (Covid); (Game2))
44,Sunday Sep 13 (2),boxscore,MIA,,PHI,W,8,1,7,23-21,2,3.5,Garrett,Eflin,,2:22,D,,1.71,++,
45,Monday Sep 14,boxscore,MIA,,PHI,W,6,2,,24-21,2,2.5,López,Velasquez,,2:47,D,,1.32,+++,2020-08-06 (Schedule change (Covid))
46,Tuesday Sep 15,boxscore,MIA,,BOS,L,0,2,,24-22,2,3.5,Houck,Alcantara,Barnes,3:05,N,,1.06,-,
47,Wednesday Sep 16,boxscore,MIA,,BOS,W,8,4,,25-22,2,2.5,Garcia,Kickham,,3:35,N,,1.25,+,
48,Thursday Sep 17,boxscore,MIA,,BOS,L,3,5,,25-23,2,3.0,Eovaldi,Ureña,Barnes,3:09,D,,1.08,-,2020-09-14 (Covid)
49,Friday Sep 18 (1),boxscore,MIA,,WSN,L,0,5,7,25-24,2,3.5,Fedde,Sánchez,,2:15,N,,1.32,--,2020-08-01 (Covid; (Game2))
50,Friday Sep 18 (2),boxscore,MIA,,WSN,W,14,3,7,26-24,2,3.5,Garcia,Crowe,,2:54,N,,1.61,+,
51,Saturday Sep 19,boxscore,MIA,,WSN,W,7,3,,27-24,2,2.5,López,Corbin,,3:06,N,,1.49,++,
52,Sunday Sep 20 (1),boxscore,MIA,,WSN,W,2,1,7,28-24,2,3.0,Alcantara,Scherzer,Kintzler,2:37,D,,1.37,+++,2020-08-02 (Covid; (Game2))
53,Sunday Sep 20 (2),boxscore,MIA,,WSN,L,0,15,7,28-25,2,3.0,Braymer,Garrett,,2:54,D,,1.34,-,
54,Monday Sep 21,boxscore,MIA,@,ATL,L,4,5,,28-26,2,4.0,Matzek,Rogers,Melancon,3:30,N,,1.55,--,
55,Tuesday Sep 22,boxscore,MIA,@,ATL,L,1,11,,28-27,2,5.0,Wilson,Ureña,,2:50,N,,1.37,---,
56,Wednesday Sep 23,boxscore,MIA,@,ATL,L,4,9,,28-28,2,6.0,Jackson,Smith,,3:01,N,,1.47,----,
57,Thursday Sep 24,boxscore,MIA,@,ATL,W,4,2,,29-28,2,5.0,López,Anderson,Kintzler,3:35,N,,2.56,+,
58,Friday Sep 25,boxscore,MIA,@,NYY,W,4,3,10,30-28,2,5.0,Boxberger,Green,Kintzler,3:20,N,,1.76,++,
59,Saturday Sep 26,boxscore,MIA,@,NYY,L,4,11,,30-29,2,5.0,García,Tarpley,,3:20,D,,.32,-,
60,Sunday Sep 27,boxscore,MIA,@,NYY,W,5,0,,31-29,2,4.0,Castano,Schmidt,,3:05,D,,-.04,+,

1,Friday Jul 24,boxscore,MIL,@,CHC,L,0,3,,0-1,4,1.0,Hendricks,Woodruff,,2:30,N,,1.17,-,
2,Saturday Jul 25,boxscore,MIL,@,CHC,W,8,3,,1-1,2,1.0,Suter,Darvish,,3:36,D,,1.17,+,
3,Sunday Jul 26,boxscore,MIL,@,CHC,L,1,9,,1-2,3,1.0,Chatwood,Peralta,,3:04,D,,1.19,-,
4,Monday Jul 27,boxscore,MIL,@,PIT,W,6,5,11,2-2,3,1.0,Phelps,Neverauskas,,3:54,N,,1.21,+,
5,Tuesday Jul 28,boxscore,MIL,@,PIT,L,6,8,,2-3,3,2.0,Hartlieb,Wahl,Burdi,3:22,N,,1.20,-,
6,Wednesday Jul 29,boxscore,MIL,@,PIT,W,3,0,,3-3,2,1.0,Woodruff,Musgrove,Hader,3:02,N,,1.21,+,
7,Monday Aug 3,boxscore,MIL,,CHW,L,4,6,,3-4,3,3.5,Detwiler,Phelps,Colomé,3:43,N,,1.09,-,
8,Tuesday Aug 4,boxscore,MIL,,CHW,L,2,3,,3-5,4,4.5,Giolito,Williams,Colomé,3:14,N,,1.10,--,
9,Wednesday Aug 5,boxscore,MIL,@,CHW,W,1,0,,4-5,2,4.5,Houser,Keuchel,Hader,2:21,N,,1.06,+,
10,Thursday Aug 6,boxscore,MIL,@,CHW,W,8,3,,5-5,2,3.5,Lindblom,Gonzalez,,3:41,N,,1.08,++,
11,Friday Aug 7,boxscore,MIL,,CIN,L,3,8,,5-6,2,4.0,Bauer,Lauer,,2:59,N,,1.29,-,
12,Saturday Aug 8,boxscore,MIL,,CIN,L,1,4,,5-7,4,4.5,DeSclafani,Anderson,Iglesias,2:40,N,,1.25,--,
13,Sunday Aug 9,boxscore,MIL,,CIN,W,9,3,,6-7,2,4.0,Suter,Gray,,3:14,D,,1.26,+,
14,Monday Aug 10,boxscore,MIL,,MIN,L,2,4,,6-8,3,4.5,Dobnak,Houser,Rogers,2:57,N,,1.12,-,
15,Tuesday Aug 11,boxscore,MIL,,MIN,W,6,4,,7-8,2,4.5,Williams,Rogers,Hader,2:56,N,,1.11,+,
16,Wednesday Aug 12,boxscore,MIL,,MIN,L,2,12,,7-9,3,5.5,Maeda,Lauer,,3:08,N,,1.12,-,
17,Thursday Aug 13,boxscore,MIL,@,CHC,L,2,4,,7-10,3,6.5,Darvish,Anderson,Wick,3:06,N,,1.15,--,
18,Friday Aug 14,boxscore,MIL,@,CHC,W,4,3,,8-10,3,5.5,Peralta,Mills,Hader,3:13,N,,1.14,+,
19,Saturday Aug 15,boxscore,MIL,@,CHC,W,6,5,10,9-10,3,4.5,Phelps,Jeffress,Claudio,3:24,D,,1.21,++,
20,Sunday Aug 16,boxscore,MIL,@,CHC,W,6,5,,10-10,2,3.5,Yardley,Adam,Hader,3:11,D,,1.29,+++,
21,Tuesday Aug 18,boxscore,MIL,@,MIN,L-wo,3,4,12,10-11,2,4.5,Alcala,Phelps,,4:28,N,,1.22,-,
22,Wednesday Aug 19,boxscore,MIL,@,MIN,W,9,3,,11-11,2,4.0,Anderson,Hill,,2:59,N,,1.21,+,
23,Thursday Aug 20,boxscore,MIL,@,MIN,L,1,7,,11-12,3,4.5,Berríos,Woodruff,,2:58,N,,1.24,-,
24,Friday Aug 21,boxscore,MIL,@,PIT,L,2,7,,11-13,3,4.5,Kuhl,Houser,,2:53,N,,1.25,--,
25,Saturday Aug 22,boxscore,MIL,@,PIT,L,5,12,,11-14,3,4.5,Holland,Lindblom,,3:30,D,,1.25,---,
26,Sunday Aug 23,boxscore,MIL,@,PIT,L,4,5,,11-15,3,5.5,Stratton,Phelps,Rodríguez,3:11,D,,1.26,----,
27,Monday Aug 24,boxscore,MIL,,CIN,W,4,2,,12-15,3,5.5,Anderson,Bauer,Hader,2:35,N,,1.28,+,
28,Tuesday Aug 25,boxscore,MIL,,CIN,W,3,2,,13-15,3,4.5,Woodruff,Castillo,Hader,2:47,N,,1.35,++,
29,Thursday Aug 27 (1),boxscore,MIL,,CIN,L,1,6,7,13-16,3,5.0,Gray,Houser,,2:51,D,,1.43,-,2020-08-26 (Boycott (racial justice); (Game2))
30,Thursday Aug 27 (2),boxscore,MIL,,CIN,L,0,6,7,13-17,3,5.0,Sims,Lindblom,,2:33,N,,1.43,--,
31,Friday Aug 28,boxscore,MIL,,PIT,W,9,1,,14-17,3,4.0,Burnes,Holland,,2:55,N,,1.24,+,
32,Saturday Aug 29,boxscore,MIL,,PIT,W-wo,7,6,,15-17,2,3.5,Williams,Rodríguez,,3:19,N,,1.32,++,
33,Sunday Aug 30,boxscore,MIL,,PIT,L,1,5,,15-18,3,4.5,Tropeano,Woodruff,,3:13,D,,1.40,-,
34,Monday Aug 31,boxscore,MIL,,PIT,W,6,5,,16-18,3,4.0,Williams,Turley,Hader,3:25,N,,1.36,+,
35,Tuesday Sep 1,boxscore,MIL,,DET,L,1,12,,16-19,3,5.0,Norris,Lindblom,,3:34,N,,1.34,-,
36,Wednesday Sep 2,boxscore,MIL,,DET,W,8,5,,17-19,3,5.0,Yardley,Jiménez,Hader,3:20,N,,1.28,+,
37,Friday Sep 4,boxscore,MIL,@,CLE,W,7,1,,18-19,2,4.5,Burnes,Maton,,2:55,N,,1.34,++,
38,Saturday Sep 5,boxscore,MIL,@,CLE,L-wo,3,4,,18-20,3,4.0,Hand,Hader,,3:21,N,,1.30,-,
39,Sunday Sep 6,boxscore,MIL,@,CLE,L,1,4,,18-21,3,4.0,Bieber,Anderson,Hand,3:13,D,,1.37,--,
40,Tuesday Sep 8,boxscore,MIL,@,DET,L,3,8,,18-22,3,5.5,Turnbull,Houser,,3:05,N,,1.33,---,
41,Wednesday Sep 9,boxscore,MIL,@,DET,W,19,0,,19-22,3,4.5,Burnes,Boyd,,3:04,D,,1.20,+,
42,Friday Sep 11,boxscore,MIL,,CHC,W-wo,1,0,,20-22,3,4.0,Hader,Wick,,2:50,N,,1.43,++,
43,Saturday Sep 12,boxscore,MIL,,CHC,L,2,4,,20-23,3,5.0,Adam,Hader,Kimbrel,2:42,N,,1.52,-,
44,Sunday Sep 13,boxscore,MIL,,CHC,L,0,12,,20-24,3,6.0,Mills,Houser,,2:50,D,,1.41,--,
45,Monday Sep 14 (1),boxscore,MIL,,STL,W-wo,2,1,8,21-24,4,6.0,Peralta,Helsley,,2:37,D,,1.72,+,2020-07-31 (Covid; (Game2))
46,Monday Sep 14 (2),boxscore,MIL,,STL,L,2,3,9,21-25,4,6.0,Cabrera,Topa,Webb,3:42,N,,1.89,-,
47,Tuesday Sep 15,boxscore,MIL,,STL,W,18,3,,22-25,4,6.0,Anderson,Flaherty,,3:09,N,,1.68,+,
48,Wednesday Sep 16 (1),boxscore,MIL,,STL,L,2,4,7,22-26,4,6.5,Wainwright,Woodruff,,2:01,D,,1.78,-,2020-08-01 (Covid; (Game2))
49,Wednesday Sep 16 (2),boxscore,MIL,,STL,W,6,0,7,23-26,4,6.5,Peralta,Oviedo,,2:01,N,,1.59,+,
50,Friday Sep 18,boxscore,MIL,,KCR,W,9,5,,24-26,4,6.5,Rasmussen,Duffy,,3:20,N,,1.48,++,
51,Saturday Sep 19,boxscore,MIL,,KCR,W,5,0,,25-26,3,5.5,Burnes,Bubic,,2:55,N,,1.56,+++,
52,Sunday Sep 20,boxscore,MIL,,KCR,W,5,3,,26-26,3,4.5,Lindblom,Keller,Hader,2:43,D,,1.76,++++,
53,Monday Sep 21,boxscore,MIL,@,CIN,L,3,6,,26-27,4,5.5,Castillo,Woodruff,,2:56,N,,2.45,-,
54,Tuesday Sep 22,boxscore,MIL,@,CIN,W,3,2,,27-27,3,4.5,Anderson,Antone,Hader,2:27,N,,2.42,+,
55,Wednesday Sep 23,boxscore,MIL,@,CIN,L,1,6,,27-28,4,4.5,Bauer,Houser,,2:38,N,,3.25,-,
