Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
146,SDP,2022-09-17,@,ARI,W 2-0,34,30,2,5,2,2,0,1,2,0,0,3,5,.167,.235,.333,.569,10,1,0,0,1,0
147,SDP,2022-09-18,@,ARI,W 6-1,39,32,6,8,3,3,0,2,6,0,0,5,5,.250,.333,.531,.865,17,0,0,0,2,0
148,SDP,2022-09-20,,STL,W 5-0,35,33,5,10,8,1,0,1,5,0,0,2,2,.303,.343,.424,.767,14,1,0,0,0,0
149,SDP,2022-09-21,,STL,W 1-0,32,28,1,5,5,0,0,0,1,0,0,4,7,.179,.281,.179,.460,5,1,0,0,0,0
150,SDP,2022-09-22,,STL,L 4-5,37,32,4,6,3,1,0,2,4,1,0,5,11,.188,.297,.406,.704,13,1,0,0,0,0
151,SDP,2022-09-23,@,COL,L 3-4 (10),38,36,3,6,4,1,0,1,3,0,0,2,7,.167,.211,.278,.488,10,0,0,0,0,0
152,SDP,2022-09-24,@,COL,W 9-3,42,35,9,10,6,4,0,0,9,0,1,6,7,.286,.390,.400,.790,14,0,0,1,0,0
153,SDP,2022-09-25,@,COL,W 13-6,50,43,13,17,8,5,1,3,12,0,0,5,7,.395,.460,.767,1.227,33,0,1,0,1,0
154,SDP,2022-09-27,,LAD,W 4-3 (10),41,35,4,6,4,2,0,0,3,0,0,5,10,.171,.275,.229,.504,8,0,0,1,0,1
155,SDP,2022-09-28,,LAD,L 0-1 (10),37,35,0,7,7,0,0,0,0,2,0,2,9,.200,.243,.200,.443,7,2,0,0,0,0
156,SDP,2022-09-29,,LAD,L 2-5,39,36,2,10,9,1,0,0,2,0,0,3,10,.278,.333,.306,.639,11,1,0,0,0,0
157,SDP,2022-09-30,,CHW,L 1-3,36,33,1,7,4,3,0,0,1,1,0,2,15,.212,.278,.303,.581,10,0,1,0,0,0
158,SDP,2022-10-01,,CHW,W 5-2,37,32,5,9,6,0,0,3,5,0,0,5,9,.281,.378,.563,.941,18,0,0,0,0,0
159,SDP,2022-10-02,,CHW,L 1-2,36,34,1,7,6,0,0,1,1,0,0,2,8,.206,.250,.294,.544,10,1,0,0,0,0
160,SDP,2022-10-03,,SFG,W 7-4,35,30,7,8,4,3,0,1,7,1,0,4,10,.267,.371,.467,.838,14,1,1,0,0,1
161,SDP,2022-10-04,,SFG,W 6-2,39,36,6,14,11,2,0,1,6,1,0,3,11,.389,.436,.528,.964,19,1,0,0,0,0
162,SDP,2022-10-05,,SFG,L 1-8,31,30,1,4,2,2,0,0,1,0,0,1,12,.133,.161,.200,.361,6,1,0,0,0,0

1,SFG,2022-04-08,,MIA,W 6-5 (10),40,33,6,6,2,1,0,3,5,1,1,7,7,.182,.325,.485,.810,16,0,0,0,0,1
2,SFG,2022-04-09,,MIA,L 1-2,33,31,1,5,3,2,0,0,1,0,0,2,14,.161,.212,.226,.438,7,1,0,0,0,0
3,SFG,2022-04-10,,MIA,W 3-2,31,29,3,6,4,2,0,0,3,0,0,1,5,.207,.226,.276,.502,8,1,0,0,1,0
4,SFG,2022-04-11,,SDP,L 2-4,40,34,2,10,8,2,0,0,1,0,0,4,11,.294,.375,.353,.728,12,2,1,0,1,0
5,SFG,2022-04-12,,SDP,W 13-2,43,37,13,15,10,2,0,3,12,2,0,4,11,.405,.465,.703,1.168,26,1,1,0,1,0
6,SFG,2022-04-13,,SDP,W 2-1,29,27,2,4,2,2,0,0,2,0,0,2,11,.148,.207,.222,.429,6,1,0,0,0,0
7,SFG,2022-04-15,@,CLE,W 4-1,41,36,4,8,3,2,0,3,4,0,0,4,9,.222,.317,.528,.845,19,0,1,0,0,0
8,SFG,2022-04-16,@,CLE,W 4-2,38,33,4,5,4,1,0,0,3,2,0,5,9,.152,.263,.182,.445,6,0,0,0,0,0
9,SFG,2022-04-17,@,CLE,W 8-1,39,37,8,11,5,4,0,2,7,2,0,2,9,.297,.333,.568,.901,21,1,0,0,0,0
10,SFG,2022-04-19 (1),@,NYM,L 4-5 (10),42,38,4,9,7,1,0,1,4,1,1,4,7,.237,.310,.342,.652,13,1,0,0,0,0
11,SFG,2022-04-19 (2),@,NYM,L 1-3,32,29,1,2,2,0,0,0,1,0,0,3,11,.069,.156,.069,.225,2,0,0,0,0,0
12,SFG,2022-04-20,@,NYM,W 5-2,37,34,5,8,6,1,0,1,5,1,0,3,10,.235,.297,.353,.650,12,0,0,0,0,0
13,SFG,2022-04-21,@,NYM,L 2-6,32,31,2,4,3,0,0,1,2,0,0,0,9,.129,.156,.226,.382,7,1,1,0,0,0
14,SFG,2022-04-22,@,WSN,W 7-1,42,37,7,12,9,2,0,1,6,0,0,5,9,.324,.405,.459,.864,17,0,0,0,0,0
15,SFG,2022-04-23,@,WSN,W 5-2,38,34,5,10,9,1,0,0,5,1,1,2,5,.294,.342,.324,.666,11,1,1,0,1,0
16,SFG,2022-04-24,@,WSN,W 12-3,48,40,12,15,10,2,1,2,12,0,0,4,7,.375,.438,.625,1.063,25,0,2,0,2,0
17,SFG,2022-04-25,@,MIL,W 4-2,36,31,4,6,2,2,0,2,4,0,1,4,14,.194,.306,.452,.757,14,1,1,0,0,1
18,SFG,2022-04-26,,OAK,W 8-2,35,31,8,7,4,1,0,2,8,0,0,3,6,.226,.314,.452,.766,14,1,1,0,0,0
19,SFG,2022-04-27,,OAK,L 0-1,32,29,0,3,2,1,0,0,0,1,0,3,7,.103,.188,.138,.325,4,2,0,0,0,0
20,SFG,2022-04-29,,WSN,L 4-14,39,36,4,11,9,0,0,2,4,0,0,2,10,.306,.333,.472,.806,17,1,0,0,1,0
21,SFG,2022-04-30,,WSN,W 9-3,42,34,9,11,9,1,0,1,7,2,0,5,7,.324,.429,.441,.870,15,1,2,0,1,0
22,SFG,2022-05-01,,WSN,L 5-11,40,33,5,6,6,0,0,0,5,1,0,7,8,.182,.325,.182,.507,6,0,0,0,0,0
23,SFG,2022-05-03,@,LAD,L 1-3,35,31,1,6,5,1,0,0,1,0,0,3,8,.194,.257,.226,.483,7,1,0,0,1,0
24,SFG,2022-05-04,@,LAD,L 1-9,33,31,1,6,5,0,0,1,1,1,0,2,6,.194,.242,.290,.533,9,2,0,0,0,0
25,SFG,2022-05-05,,STL,L 1-7,38,34,1,10,9,1,0,0,1,0,0,4,5,.294,.368,.324,.692,11,2,0,0,0,0
26,SFG,2022-05-06,,STL,L 2-3,34,32,2,7,6,1,0,0,2,0,1,2,9,.219,.265,.250,.515,8,1,0,0,0,0
27,SFG,2022-05-07,,STL,W 13-7,44,32,13,9,5,1,0,3,13,0,0,8,6,.281,.432,.594,1.026,19,1,2,0,2,0
28,SFG,2022-05-08,,STL,W 4-3,38,30,4,7,4,1,0,2,4,0,0,7,1,.233,.368,.467,.835,14,1,0,0,1,0
29,SFG,2022-05-09,,COL,W 8-5,39,31,8,11,9,0,1,1,7,2,0,5,3,.355,.410,.516,.926,16,2,0,0,3,0
30,SFG,2022-05-10,,COL,W 9-2,42,35,9,12,8,4,0,0,8,0,0,5,6,.343,.429,.457,.886,16,0,1,0,1,0
31,SFG,2022-05-11,,COL,W 7-1,42,35,7,10,9,0,0,1,7,3,0,5,12,.286,.381,.371,.752,13,0,1,0,1,0
32,SFG,2022-05-13,@,STL,W 8-2,43,34,8,8,5,2,0,1,8,0,0,7,8,.235,.395,.382,.778,13,2,2,0,0,0
33,SFG,2022-05-14,@,STL,L 0-4,37,33,0,8,6,2,0,0,0,0,1,4,7,.242,.324,.303,.627,10,1,0,0,0,0
34,SFG,2022-05-15,@,STL,L 6-15,37,33,6,7,3,1,0,3,6,0,0,4,6,.212,.297,.515,.812,17,1,0,0,0,0
35,SFG,2022-05-16,@,COL,W 7-6,40,36,7,9,5,1,0,3,7,0,0,3,10,.250,.300,.528,.828,19,0,0,0,1,0
36,SFG,2022-05-17,@,COL,W 10-7,49,42,10,14,6,6,1,1,9,0,0,7,10,.333,.429,.595,1.024,25,0,0,0,0,0
37,SFG,2022-05-18,@,COL,L 3-5,38,33,3,8,5,3,0,0,3,1,0,2,12,.242,.289,.333,.623,11,0,1,0,2,0
38,SFG,2022-05-20,,SDP,L 7-8 (10),45,39,7,10,6,2,0,2,7,0,0,5,9,.256,.333,.462,.795,18,0,0,0,1,0
39,SFG,2022-05-21,,SDP,L 1-2,35,32,1,6,2,3,0,1,1,0,0,3,6,.188,.257,.375,.632,12,1,0,0,0,0
40,SFG,2022-05-22,,SDP,L 1-10,33,29,1,4,3,1,0,0,1,0,0,3,9,.138,.212,.172,.385,5,1,0,0,1,0
41,SFG,2022-05-23,,NYM,L 3-13,35,33,3,7,5,1,0,1,3,0,0,1,8,.212,.257,.333,.590,11,1,1,0,0,0
42,SFG,2022-05-24,,NYM,W 13-12,50,44,13,19,13,2,0,4,13,0,0,6,10,.432,.500,.750,1.250,33,1,0,0,0,0
43,SFG,2022-05-25,,NYM,W 9-3,35,30,9,8,0,4,0,4,9,0,1,5,10,.267,.371,.800,1.171,24,1,0,0,0,0
44,SFG,2022-05-27,@,CIN,L 1-5,35,31,1,6,6,0,0,0,1,0,0,3,3,.194,.286,.194,.479,6,1,1,0,0,0
45,SFG,2022-05-28,@,CIN,L 2-3,40,38,2,12,7,4,0,1,2,0,0,2,9,.316,.350,.500,.850,19,0,0,0,0,0
46,SFG,2022-05-29,@,CIN,W 6-4,39,33,6,6,2,3,0,1,6,0,0,5,13,.182,.308,.364,.671,12,0,1,0,0,0
47,SFG,2022-05-30,@,PHI,W 5-4 (10),39,35,5,6,3,0,0,3,5,0,1,2,7,.171,.256,.429,.685,15,0,2,0,0,0
48,SFG,2022-05-31,@,PHI,W 7-4 (11),49,43,7,12,7,4,0,1,6,0,0,5,11,.279,.347,.442,.789,19,1,0,0,1,1
49,SFG,2022-06-01,@,PHI,L 5-6,33,32,5,5,1,3,0,1,5,0,0,0,8,.156,.182,.344,.526,11,0,1,0,0,0
50,SFG,2022-06-02,@,MIA,L 0-3,32,29,0,3,2,1,0,0,0,0,0,3,11,.103,.188,.138,.325,4,1,0,0,0,0
51,SFG,2022-06-03,@,MIA,W 15-6,48,41,15,14,5,4,0,5,15,0,0,6,13,.341,.438,.805,1.242,33,0,1,0,0,0
52,SFG,2022-06-04,@,MIA,L 4-5,34,32,4,5,0,3,1,1,4,0,0,2,9,.156,.206,.406,.612,13,0,0,0,0,0
53,SFG,2022-06-05,@,MIA,W 5-1,40,35,5,9,7,1,0,1,5,3,0,3,9,.257,.350,.371,.721,13,0,2,0,0,0
54,SFG,2022-06-07,,COL,L 3-5,37,32,3,5,4,0,0,1,3,0,0,4,11,.156,.270,.250,.520,8,0,1,0,0,0
55,SFG,2022-06-08,,COL,W 2-1 (10),37,34,2,7,5,2,0,0,1,1,0,3,8,.206,.270,.265,.535,9,0,0,0,0,0
56,SFG,2022-06-09,,COL,L 2-4,35,33,2,7,5,0,2,0,2,0,0,1,8,.212,.257,.333,.590,11,1,1,0,0,0
57,SFG,2022-06-10,,LAD,W 7-2,34,33,7,10,7,1,0,2,7,1,1,1,9,.303,.324,.515,.839,17,0,0,0,0,1
58,SFG,2022-06-11,,LAD,W 3-2,35,30,3,5,4,0,0,1,2,1,0,5,9,.167,.286,.267,.552,8,1,0,0,0,0
59,SFG,2022-06-12,,LAD,W 2-0,31,29,2,5,1,2,0,2,2,0,0,2,11,.172,.226,.448,.674,13,0,0,0,0,0
60,SFG,2022-06-13,,KCR,W 6-2,38,28,6,5,1,4,0,0,5,0,0,9,6,.179,.395,.321,.716,9,1,1,0,0,0
61,SFG,2022-06-14,,KCR,W 4-2,33,26,4,5,4,1,0,0,4,0,0,4,9,.192,.303,.231,.534,6,1,1,0,2,0
62,SFG,2022-06-15,,KCR,L 2-3,38,33,2,7,5,1,0,1,2,1,0,3,8,.212,.289,.333,.623,11,0,1,0,1,0
63,SFG,2022-06-17,@,PIT,W 2-0,34,29,2,6,3,1,0,2,2,0,1,5,11,.207,.324,.448,.772,13,2,0,0,0,0
64,SFG,2022-06-18,@,PIT,W 7-5,46,36,7,10,6,2,0,2,7,2,0,9,8,.278,.413,.500,.913,18,0,0,0,1,1
65,SFG,2022-06-19,@,PIT,L 3-4,37,29,3,4,2,0,1,1,3,0,0,5,9,.138,.324,.310,.635,9,2,3,0,0,0
66,SFG,2022-06-20,@,ATL,L 1-2,35,33,1,8,8,0,0,0,1,0,0,2,12,.242,.286,.242,.528,8,1,0,0,0,0
67,SFG,2022-06-21,@,ATL,W 12-10,44,37,12,14,9,3,0,2,12,0,0,4,10,.378,.432,.622,1.053,23,0,1,0,2,1
68,SFG,2022-06-22,@,ATL,L 3-4,36,35,3,6,4,0,0,2,3,2,0,0,14,.171,.194,.343,.537,12,0,1,0,0,0
69,SFG,2022-06-23,@,ATL,L 6-7,41,37,6,14,11,1,0,2,6,0,0,2,9,.378,.439,.568,1.007,21,4,2,0,0,0
70,SFG,2022-06-24,,CIN,L 2-4,34,32,2,6,5,0,0,1,2,0,0,1,9,.188,.235,.281,.517,9,1,1,0,0,0
71,SFG,2022-06-25,,CIN,W 9-2,36,31,9,9,3,2,0,4,9,1,0,4,6,.290,.361,.742,1.103,23,1,0,0,1,0
72,SFG,2022-06-26,,CIN,L 3-10,34,32,3,5,3,1,0,1,3,0,0,2,9,.156,.206,.281,.487,9,0,0,0,0,0
73,SFG,2022-06-28,,DET,W 4-3,36,31,4,7,6,1,0,0,4,0,0,5,9,.226,.333,.258,.591,8,0,0,0,0,0
74,SFG,2022-06-29,,DET,L 2-3,38,33,2,7,4,2,0,1,2,0,0,5,7,.212,.316,.364,.679,12,1,0,0,0,0
75,SFG,2022-07-01,,CHW,L 0-1,34,29,0,3,2,1,0,0,0,0,0,5,7,.103,.235,.138,.373,4,1,0,0,0,0
76,SFG,2022-07-02,,CHW,L 3-5,41,35,3,8,5,2,0,1,3,1,0,5,8,.229,.341,.371,.713,13,0,1,0,0,0
77,SFG,2022-07-03,,CHW,L 4-13,36,34,4,7,2,5,0,0,4,0,0,2,11,.206,.250,.353,.603,12,0,0,0,0,0
78,SFG,2022-07-04,@,ARI,L 3-8,37,32,3,7,5,2,0,0,3,1,0,3,8,.219,.324,.281,.606,9,2,2,0,0,0
79,SFG,2022-07-05,@,ARI,L 2-6,36,29,2,6,5,1,0,0,2,0,0,5,10,.207,.314,.241,.556,7,1,0,1,1,1
80,SFG,2022-07-06,@,ARI,W 7-5,39,32,7,6,2,3,0,1,7,1,0,5,8,.188,.308,.375,.683,12,0,1,0,1,1
81,SFG,2022-07-07,@,SDP,L 1-2 (10),39,32,1,2,1,1,0,0,1,1,0,5,12,.063,.231,.094,.325,3,0,2,0,0,1
82,SFG,2022-07-08,@,SDP,L 3-6,36,32,3,5,3,0,0,2,3,0,0,4,14,.156,.250,.344,.594,11,1,0,0,0,0
83,SFG,2022-07-09,@,SDP,W 3-1,38,33,3,7,4,2,0,1,3,1,0,3,7,.212,.289,.364,.653,12,0,1,0,1,0
84,SFG,2022-07-10,@,SDP,W 12-0,48,44,12,17,11,2,1,3,12,0,0,4,10,.386,.438,.682,1.119,30,0,0,0,0,0
85,SFG,2022-07-11,,ARI,L 3-4,38,34,3,8,5,3,0,0,3,1,0,4,5,.235,.316,.324,.639,11,1,0,0,0,0
86,SFG,2022-07-12,,ARI,W 13-0,41,38,13,14,6,3,1,4,12,0,0,3,10,.368,.415,.816,1.230,31,0,0,0,0,0
87,SFG,2022-07-13,,ARI,W 4-3,35,30,4,9,4,3,0,2,4,0,0,3,8,.300,.371,.600,.971,18,3,1,0,1,0
88,SFG,2022-07-14,,MIL,L 2-3 (10),37,33,2,4,3,1,0,0,1,2,0,3,13,.121,.216,.152,.368,5,1,1,0,0,0
89,SFG,2022-07-15,,MIL,W 8-5,42,35,8,11,7,0,1,3,8,1,0,5,5,.314,.429,.629,1.057,22,1,2,0,0,0
90,SFG,2022-07-16,,MIL,W 2-1,32,28,2,4,2,1,0,1,1,0,0,3,6,.143,.250,.286,.536,8,0,1,0,0,0
91,SFG,2022-07-17,,MIL,W 9-5,38,34,9,12,7,3,0,2,9,1,0,3,9,.353,.395,.618,1.012,21,1,0,0,1,0
92,SFG,2022-07-21,@,LAD,L 6-9,40,33,6,6,3,1,0,2,6,0,0,6,7,.182,.325,.394,.719,13,0,1,0,0,1
93,SFG,2022-07-22,@,LAD,L 1-5,37,34,1,7,6,1,0,0,1,0,0,3,7,.206,.270,.235,.506,8,0,0,0,0,0
94,SFG,2022-07-23,@,LAD,L 2-4,37,32,2,5,4,1,0,0,2,0,0,5,9,.156,.270,.188,.458,6,1,0,0,0,0
95,SFG,2022-07-24,@,LAD,L 4-7,37,35,4,7,3,3,0,1,4,1,0,2,14,.200,.243,.371,.615,13,0,0,0,0,0
96,SFG,2022-07-25,@,ARI,L 0-7,28,27,0,3,2,1,0,0,0,0,0,0,8,.111,.143,.148,.291,4,1,1,0,0,0
97,SFG,2022-07-26,@,ARI,L 3-7,37,34,3,7,5,1,0,1,3,0,0,2,9,.206,.270,.324,.594,11,0,1,0,0,0
98,SFG,2022-07-27,@,ARI,L 3-5,37,34,3,7,4,3,0,0,2,1,0,3,7,.206,.270,.294,.564,10,0,0,0,0,0
99,SFG,2022-07-28,,CHC,W 4-2,35,32,4,7,5,2,0,0,4,1,0,2,12,.219,.286,.281,.567,9,1,1,0,0,0
100,SFG,2022-07-29,,CHC,L 2-4,42,39,2,13,7,5,0,1,2,0,0,3,6,.333,.381,.538,.919,21,0,0,0,0,0
101,SFG,2022-07-30,,CHC,W 5-4,36,31,5,7,4,1,0,2,5,0,0,4,10,.226,.333,.452,.785,14,0,1,0,0,0
102,SFG,2022-07-31,,CHC,W 4-0,39,32,4,9,7,2,0,0,4,1,0,3,11,.281,.410,.344,.754,11,1,4,0,0,0
103,SFG,2022-08-01,,LAD,L 2-8,35,32,2,5,4,0,0,1,2,0,0,2,8,.156,.229,.250,.479,8,0,1,0,0,0
104,SFG,2022-08-02,,LAD,L 5-9,37,33,5,7,5,1,0,1,4,0,0,4,8,.212,.297,.333,.631,11,1,0,0,0,0
105,SFG,2022-08-03,,LAD,L 0-3,37,34,0,8,7,1,0,0,0,0,0,1,8,.235,.297,.265,.562,9,0,2,0,0,0
106,SFG,2022-08-04,,LAD,L 3-5,33,31,3,5,3,1,0,1,2,1,0,2,8,.161,.212,.290,.502,9,2,0,0,0,0
107,SFG,2022-08-06,@,OAK,W 7-3,44,38,7,11,5,3,0,3,7,1,0,6,4,.289,.386,.605,.992,23,0,0,0,0,0
108,SFG,2022-08-07,@,OAK,W 6-4,41,36,6,9,5,1,0,3,6,1,0,5,11,.250,.341,.528,.869,19,0,0,0,0,2
109,SFG,2022-08-08,@,SDP,W 1-0,36,33,1,7,7,0,0,0,1,0,0,2,15,.212,.250,.212,.462,7,0,0,0,1,0
110,SFG,2022-08-09,@,SDP,L 4-7,40,34,4,9,7,1,0,1,4,0,0,3,6,.265,.350,.382,.732,13,1,2,0,1,0
111,SFG,2022-08-10,@,SDP,L 7-13,43,35,7,11,8,2,0,1,4,0,0,5,4,.314,.419,.457,.876,16,2,2,0,1,0
112,SFG,2022-08-12,,PIT,W 5-3,37,28,5,7,4,2,0,1,5,0,0,6,4,.250,.389,.429,.817,12,0,1,1,1,1
113,SFG,2022-08-13,,PIT,W 2-0,35,29,2,5,1,3,0,1,2,1,0,5,12,.172,.314,.379,.694,11,0,1,0,0,0
114,SFG,2022-08-14,,PIT,W 8-7,42,37,8,13,8,3,0,2,8,1,0,4,8,.351,.429,.595,1.023,22,1,1,0,0,0
115,SFG,2022-08-15,,ARI,W 6-1,36,33,6,9,4,4,0,1,6,0,0,3,10,.273,.333,.485,.818,16,0,0,0,0,0
116,SFG,2022-08-16,,ARI,W 2-1,34,32,2,7,1,4,1,1,2,0,0,2,10,.219,.265,.500,.765,16,1,0,0,0,0
117,SFG,2022-08-17,,ARI,L 2-3,37,34,2,8,5,1,0,2,2,0,0,3,9,.235,.297,.441,.738,15,1,0,0,0,0
118,SFG,2022-08-18,,ARI,L 0-5,30,30,0,4,3,1,0,0,0,0,0,0,12,.133,.133,.167,.300,5,2,0,0,0,0
119,SFG,2022-08-19,@,COL,L 4-7,37,32,4,5,3,1,0,1,4,1,0,4,7,.156,.270,.281,.552,9,0,1,0,0,0
120,SFG,2022-08-20,@,COL,L 3-4 (10),37,35,3,5,1,1,1,2,3,1,0,2,9,.143,.189,.400,.589,14,0,0,0,0,0
121,SFG,2022-08-21,@,COL,W 9-8 (11),48,41,9,10,6,3,0,1,9,1,0,4,8,.244,.304,.390,.695,16,0,0,2,1,0
122,SFG,2022-08-23,@,DET,W 3-1,35,30,3,5,4,0,0,1,3,0,0,5,7,.167,.286,.267,.552,8,1,0,0,0,0
123,SFG,2022-08-24,@,DET,L 1-6,38,35,1,8,7,1,0,0,1,1,0,2,13,.229,.289,.257,.547,9,0,1,0,0,0
124,SFG,2022-08-26,@,MIN,L 0-9,32,28,0,4,3,1,0,0,0,0,0,3,9,.143,.250,.179,.429,5,3,1,0,0,0
125,SFG,2022-08-27,@,MIN,L 2-3 (10),38,31,2,4,3,1,0,0,2,0,0,4,12,.129,.237,.161,.398,5,0,1,0,2,0
126,SFG,2022-08-28,@,MIN,L 3-8,40,36,3,10,6,4,0,0,3,0,1,3,7,.278,.350,.389,.739,14,0,1,0,0,0
127,SFG,2022-08-29,,SDP,L 5-6,39,36,5,11,10,0,0,1,5,0,0,3,7,.306,.359,.389,.748,14,2,0,0,0,0
128,SFG,2022-08-30,,SDP,L 3-4,40,34,3,7,5,1,0,1,3,0,1,5,11,.206,.325,.324,.649,11,0,1,0,0,0
129,SFG,2022-08-31,,SDP,L 4-5,36,32,4,6,4,2,0,0,4,0,0,2,14,.188,.278,.250,.528,8,1,2,0,0,0
130,SFG,2022-09-02,,PHI,W 13-1,46,34,13,11,7,2,1,1,12,0,0,10,9,.324,.478,.529,1.008,18,0,1,0,1,0
131,SFG,2022-09-03,,PHI,W 5-4,40,35,5,11,7,4,0,0,4,0,0,5,10,.314,.400,.429,.829,15,1,0,0,0,0
132,SFG,2022-09-04,,PHI,W 5-3,38,33,5,8,6,1,0,1,5,0,0,5,12,.242,.342,.364,.706,12,0,0,0,0,0
133,SFG,2022-09-05,@,LAD,W 7-4,40,36,7,9,3,1,0,5,7,1,0,3,11,.250,.325,.694,1.019,25,0,1,0,0,0
134,SFG,2022-09-06,@,LAD,L 3-6,35,35,3,8,6,0,0,2,3,0,0,0,5,.229,.229,.400,.629,14,0,0,0,0,0
135,SFG,2022-09-07,@,LAD,L 3-7,37,33,3,8,6,0,0,2,3,0,0,3,12,.242,.306,.424,.730,14,1,0,1,0,0
136,SFG,2022-09-08 (1),@,MIL,L 1-2,30,29,1,3,2,1,0,0,1,0,0,0,14,.103,.133,.138,.271,4,1,1,0,0,0
137,SFG,2022-09-08 (2),@,MIL,L 2-4,35,31,2,4,2,0,1,1,2,0,0,4,13,.129,.229,.290,.519,9,0,0,0,0,0
138,SFG,2022-09-09,@,CHC,L 2-4,36,31,2,3,1,2,0,0,2,0,0,4,10,.097,.222,.161,.384,5,0,1,0,0,0
139,SFG,2022-09-10,@,CHC,W 5-2,38,36,5,11,6,3,0,2,4,0,0,2,9,.306,.342,.556,.898,20,1,0,0,0,0
140,SFG,2022-09-11,@,CHC,W 4-2,36,34,4,8,5,1,0,2,4,2,1,2,9,.235,.278,.441,.719,15,0,0,0,0,0
141,SFG,2022-09-12,,ATL,W 3-2,34,33,3,10,9,1,0,0,2,0,1,1,14,.303,.324,.333,.657,11,0,0,0,0,0
142,SFG,2022-09-13,,ATL,L 1-5,34,29,1,4,3,1,0,0,1,0,0,5,9,.138,.265,.172,.437,5,2,0,0,0,0
143,SFG,2022-09-14,,ATL,W 4-1,34,29,4,5,3,2,0,0,4,0,0,3,10,.172,.294,.241,.535,7,0,2,0,0,0
144,SFG,2022-09-16,,LAD,L 0-5,29,28,0,2,2,0,0,0,0,0,0,1,9,.071,.103,.071,.175,2,1,0,0,0,0
145,SFG,2022-09-17,,LAD,L 2-7,36,33,2,5,4,0,0,1,2,1,0,2,13,.152,.222,.242,.465,8,0,1,0,0,0
146,SFG,2022-09-18,,LAD,L 3-4 (10),42,36,3,6,3,3,0,0,2,0,1,6,17,.167,.286,.250,.536,9,0,0,0,0,1
147,SFG,2022-09-19,@,COL,W 10-7 (10),48,43,10,15,10,3,0,2,10,0,1,3,11,.349,.396,.558,.954,24,1,1,0,1,0
148,SFG,2022-09-20,@,COL,W 6-3,39,35,6,9,4,4,0,1,6,0,0,2,9,.257,.333,.457,.790,16,2,2,0,0,0
149,SFG,2022-09-21,@,COL,W 6-1,42,41,6,15,12,2,1,0,5,0,0,1,9,.366,.381,.463,.844,19,2,0,0,0,0
150,SFG,2022-09-22,@,COL,W 3-0,38,35,3,10,7,2,0,1,3,0,0,3,10,.286,.342,.429,.771,15,1,0,0,0,0
151,SFG,2022-09-23,@,ARI,W 6-5,41,35,6,10,6,1,0,3,6,0,0,5,10,.286,.375,.571,.946,20,1,0,1,0,0
152,SFG,2022-09-24,@,ARI,L 2-5,32,31,2,4,2,1,0,1,2,0,0,1,8,.129,.156,.258,.414,8,0,0,0,0,0
153,SFG,2022-09-25,@,ARI,W 3-2,42,35,3,10,7,2,0,1,3,0,0,6,7,.286,.405,.429,.833,15,2,1,0,0,0
154,SFG,2022-09-27,,COL,W 5-2,34,32,5,9,5,1,1,2,5,0,0,1,7,.281,.294,.563,.857,18,0,0,0,1,0
155,SFG,2022-09-28,,COL,W 6-3,37,31,6,9,8,0,1,0,5,0,0,4,13,.290,.351,.355,.706,11,0,0,0,2,0
156,SFG,2022-09-29,,COL,W 6-4,34,30,6,9,7,1,0,1,6,0,0,3,7,.300,.353,.433,.786,13,2,0,0,1,0
157,SFG,2022-09-30,,ARI,W 10-4,39,35,10,12,5,2,1,4,9,0,0,3,5,.343,.385,.800,1.185,28,0,0,0,1,0
158,SFG,2022-10-01,,ARI,L 4-8,37,33,4,8,5,1,0,2,4,2,0,3,8,.242,.297,.455,.752,15,1,0,0,1,0
159,SFG,2022-10-02,,ARI,W 4-3 (10),40,32,4,6,4,1,0,1,4,0,0,7,9,.188,.325,.313,.638,10,0,0,0,1,0
160,SFG,2022-10-03,@,SDP,L 4-7,39,31,4,5,5,0,0,0,4,0,0,5,10,.161,.333,.161,.495,5,1,3,0,0,0
161,SFG,2022-10-04,@,SDP,L 2-6,33,30,2,4,4,0,0,0,1,0,0,2,11,.133,.212,.133,.345,4,1,1,0,0,0
162,SFG,2022-10-05,@,SDP,W 8-1,44,37,8,12,8,1,0,3,8,2,0,4,8,.324,.386,.595,.981,22,0,1,0,2,0

1,SEA,2022-04-08,@,MIN,W 2-1,39,31,2,5,4,0,0,1,2,0,0,7,11,.161,.333,.258,.591,8,1,1,0,0,0
2,SEA,2022-04-09,@,MIN,W 4-3,39,35,4,9,5,3,0,1,4,1,0,4,7,.257,.333,.429,.762,15,1,0,0,0,0
3,SEA,2022-04-10,@,MIN,L 4-10,37,33,4,7,4,2,0,1,4,0,0,4,8,.212,.297,.364,.661,12,0,0,0,0,0
4,SEA,2022-04-11,@,MIN,L 0-4,34,31,0,2,1,1,0,0,0,1,0,3,5,.065,.147,.097,.244,3,0,0,0,0,0
5,SEA,2022-04-12,@,CHW,L 2-3,40,34,2,7,5,1,0,1,2,0,0,6,10,.206,.325,.324,.649,11,0,0,0,0,0
6,SEA,2022-04-13,@,CHW,L 4-6,36,35,4,8,5,2,0,1,4,0,0,1,12,.229,.250,.371,.621,13,0,0,0,0,0
7,SEA,2022-04-14,@,CHW,W 5-1,42,35,5,7,3,1,0,3,5,3,0,6,8,.200,.333,.486,.819,17,0,1,0,0,0
