Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
35,Saturday May 4,boxscore,MIL,,NYM,W-wo,4,3,18,19-16,3,2.0,Williams,Flexen,,5:22,N,39565,1.00,++,
36,Sunday May 5,boxscore,MIL,,NYM,W,3,2,,20-16,3,1.5,Davies,Vargas,Hader,2:39,D,36016,1.03,+++,
37,Monday May 6,boxscore,MIL,,WSN,W,5,3,,21-16,3,1.0,Claudio,Jennings,Guerra,3:33,N,29299,1.09,++++,
38,Tuesday May 7,boxscore,MIL,,WSN,W,6,0,,22-16,2,0.5,Peralta,Strasburg,,3:00,N,31023,1.13,+++++,
39,Wednesday May 8,boxscore,MIL,,WSN,W,7,3,,23-16,2,0.5,Woodruff,Hellickson,Hader,3:24,D,30333,1.18,++++++,
40,Friday May 10,boxscore,MIL,@,CHC,W,7,0,,24-16,1,Tied,Gonzalez,Quintana,,3:18,D,37870,1.48,+++++++,
41,Saturday May 11,boxscore,MIL,@,CHC,L-wo,1,2,15,24-17,2,1.0,Chatwood,Smith,,4:56,D,39598,1.54,-,
42,Sunday May 12,boxscore,MIL,@,CHC,L,1,4,,24-18,2,2.0,Lester,Chacín,Cishek,2:55,N,37267,1.49,--,
43,Monday May 13,boxscore,MIL,@,PHI,L,4,7,,24-19,2,2.5,Morgan,Albers,Neshek,3:57,N,26169,1.23,---,
44,Tuesday May 14,boxscore,MIL,@,PHI,W,6,1,,25-19,2,2.5,Woodruff,Eickhoff,,3:11,N,31533,1.18,+,
45,Wednesday May 15,boxscore,MIL,@,PHI,W,5,2,,26-19,2,1.5,Gonzalez,Arrieta,Hader,3:20,N,28129,1.21,++,
46,Thursday May 16,boxscore,MIL,@,PHI,W,11,3,,27-19,2,0.5,Davies,Eflin,,3:18,D,38346,1.25,+++,
47,Friday May 17,boxscore,MIL,@,ATL,L,8,12,,27-20,2,1.5,Fried,Chacín,Jackson,3:25,N,36222,1.29,-,
48,Saturday May 18,boxscore,MIL,@,ATL,L-wo,3,4,10,27-21,2,1.5,Webb,Hader,,3:34,N,39121,1.29,--,
49,Sunday May 19,boxscore,MIL,@,ATL,W,3,2,10,28-21,2,1.5,Hader,Parsons,,2:44,D,36548,1.29,+,
50,Tuesday May 21,boxscore,MIL,,CIN,L,0,3,,28-22,2,2.0,Gray,Gonzalez,Iglesias,2:39,N,36829,1.34,-,
51,Wednesday May 22,boxscore,MIL,,CIN,W,11,9,,29-22,2,2.0,Guerra,Peralta,Hader,3:48,D,35330,1.31,+,
52,Friday May 24,boxscore,MIL,,PHI,L,4,6,,29-23,2,1.5,Velasquez,Peralta,Neris,3:23,N,40254,1.30,-,
53,Saturday May 25,boxscore,MIL,,PHI,L,2,7,,29-24,2,2.5,Arrieta,Chacín,,2:52,D,42475,1.28,--,
54,Sunday May 26,boxscore,MIL,,PHI,W,9,1,,30-24,2,1.5,Woodruff,Eflin,,2:49,D,44174,1.20,+,
55,Monday May 27,boxscore,MIL,@,MIN,W,5,4,,31-24,2,0.5,Burnes,Rogers,Hader,3:12,N,29167,1.28,++,
56,Tuesday May 28,boxscore,MIL,@,MIN,L,3,5,,31-25,2,0.5,Magill,Claudio,Harper,2:40,N,27120,1.28,-,
57,Thursday May 30,boxscore,MIL,@,PIT,W,11,5,,32-25,2,0.5,Anderson,Musgrove,,3:39,N,13059,1.45,+,
58,Friday May 31,boxscore,MIL,@,PIT,L,4,9,,32-26,2,0.5,Archer,Chacín,,2:54,N,28465,1.49,-,
59,Saturday Jun 1,boxscore,MIL,@,PIT,W,12,10,13,33-26,1,up 0.5,Houser,McRae,,5:23,D,28770,1.52,+,
60,Sunday Jun 2,boxscore,MIL,@,PIT,W,4,2,,34-26,1,up 1.5,Davies,Lyles,Burnes,2:41,D,19442,1.52,++,
61,Tuesday Jun 4,boxscore,MIL,,MIA,L,0,16,,34-27,1,Tied,López,Anderson,,3:12,N,25364,1.37,-,
62,Wednesday Jun 5,boxscore,MIL,,MIA,L,3,8,,34-28,2,1.0,Alcantara,Nelson,,3:04,N,26615,1.35,--,
63,Thursday Jun 6,boxscore,MIL,,MIA,W,5,1,,35-28,1,Tied,Peralta,Smith,Hader,2:47,D,25409,1.35,+,
64,Friday Jun 7,boxscore,MIL,,PIT,W,10,4,,36-28,1,Tied,Woodruff,Davis,,3:33,N,30296,1.57,++,
65,Saturday Jun 8,boxscore,MIL,,PIT,W,5,3,,37-28,1,Tied,Davies,Feliz,Hader,3:29,D,40704,1.55,+++,
66,Sunday Jun 9,boxscore,MIL,,PIT,W,5,2,,38-28,1,Tied,Jeffress,Liriano,Hader,2:52,D,45375,1.54,++++,
67,Tuesday Jun 11,boxscore,MIL,@,HOU,L,8,10,,38-29,1,up 0.5,Peacock,Peralta,,2:58,N,35928,1.38,-,
68,Wednesday Jun 12,boxscore,MIL,@,HOU,W,6,3,14,39-29,1,up 0.5,Houser,Pérez,,4:16,N,40032,1.37,+,
69,Friday Jun 14,boxscore,MIL,@,SFG,L,3,5,,39-30,1,up 1.0,Pomeranz,Davies,Smith,3:01,N,35106,1.45,-,
70,Saturday Jun 15,boxscore,MIL,@,SFG,L,7,8,,39-31,1,Tied,Gott,Guerra,Smith,3:06,D,34560,1.47,--,
71,Sunday Jun 16,boxscore,MIL,@,SFG,W,5,3,,40-31,1,up 1.0,Albers,Samardzija,Hader,3:18,D,34603,1.41,+,
72,Monday Jun 17,boxscore,MIL,@,SDP,L,0,2,,40-32,1,up 0.5,Lucchesi,Chacín,Yates,2:55,N,24914,1.46,-,
73,Tuesday Jun 18,boxscore,MIL,@,SDP,L,1,4,,40-33,1,up 0.5,Allen,Woodruff,Yates,2:43,N,29112,1.45,--,
74,Wednesday Jun 19,boxscore,MIL,@,SDP,L,7,8,,40-34,2,0.5,Reyes,Jeffress,Stammen,3:24,D,28144,1.51,---,
75,Thursday Jun 20,boxscore,MIL,,CIN,L,1,7,,40-35,2,1.5,Roark,Nelson,,2:58,N,28898,1.53,----,
76,Friday Jun 21,boxscore,MIL,,CIN,L,7,11,,40-36,2,1.5,Hernandez,Anderson,,4:08,N,38289,1.52,-----,
77,Saturday Jun 22,boxscore,MIL,,CIN,W,6,5,,41-36,2,0.5,Albers,Castillo,Hader,3:00,D,43971,1.51,+,
78,Sunday Jun 23,boxscore,MIL,,CIN,W,7,5,,42-36,2,0.5,Woodruff,DeSclafani,,2:50,D,41237,1.53,++,
79,Tuesday Jun 25,boxscore,MIL,,SEA,L,3,8,,42-37,2,1.0,Gonzales,Davies,,3:38,N,28468,1.40,-,
80,Wednesday Jun 26,boxscore,MIL,,SEA,L,2,4,,42-38,2,1.0,LeBlanc,Houser,Elías,3:11,N,30074,1.39,--,
81,Thursday Jun 27,boxscore,MIL,,SEA,W,4,2,,43-38,2,1.0,Anderson,Leake,Hader,2:34,D,36587,1.40,+,
82,Friday Jun 28,boxscore,MIL,,PIT,L,2,3,,43-39,2,1.0,Vazquez,Jeffress,,3:00,N,33931,1.59,-,
83,Saturday Jun 29,boxscore,MIL,,PIT,W,3,1,,44-39,2,1.0,Woodruff,Lyles,Hader,2:52,N,37821,1.61,+,
84,Sunday Jun 30,boxscore,MIL,,PIT,W,2,1,,45-39,1,Tied,Jeffress,Crick,Albers,3:40,D,41257,1.61,++,
85,Monday Jul 1,boxscore,MIL,@,CIN,W,8,6,,46-39,1,up 1.0,Claudio,Hernandez,Jeffress,3:10,N,16186,1.65,+++,
86,Tuesday Jul 2,boxscore,MIL,@,CIN,L-wo,4,5,11,46-40,1,up 1.0,Iglesias,Burnes,,3:19,N,15105,1.65,-,
87,Wednesday Jul 3,boxscore,MIL,@,CIN,L,0,3,,46-41,1,up 1.0,Gray,Chacín,Iglesias,2:40,N,22685,1.69,--,
88,Thursday Jul 4,boxscore,MIL,@,CIN,L,0,1,,46-42,1,Tied,Castillo,Woodruff,Iglesias,2:19,D,20885,1.67,---,
89,Friday Jul 5,boxscore,MIL,@,PIT,W,7,6,10,47-42,1,up 0.5,Guerra,Vazquez,,4:13,N,23229,1.68,+,
90,Saturday Jul 6,boxscore,MIL,@,PIT,L,2,12,,47-43,2,0.5,Agrazal,Houser,,3:26,N,28038,1.67,-,
91,Sunday Jul 7,boxscore,MIL,@,PIT,L,5,6,,47-44,2,0.5,Liriano,Guerra,Vazquez,3:04,D,17624,1.70,--,
92,Friday Jul 12,boxscore,MIL,,SFG,L,7,10,10,47-45,2,1.5,Smith,Albers,,3:33,N,40186,1.44,---,
93,Saturday Jul 13,boxscore,MIL,,SFG,W-wo,5,4,,48-45,2,1.5,Jeffress,Moronta,,3:54,N,42324,1.36,+,
94,Sunday Jul 14,boxscore,MIL,,SFG,L,3,8,,48-46,2,2.5,Beede,Burnes,,3:26,D,43259,1.43,-,
95,Monday Jul 15,boxscore,MIL,,ATL,L,2,4,,48-47,3,2.5,Fried,Houser,Jackson,3:02,N,31850,1.33,--,
96,Tuesday Jul 16,boxscore,MIL,,ATL,W,13,1,,49-47,2,2.5,Woodruff,Wilson,,3:29,N,31599,1.28,+,
97,Wednesday Jul 17,boxscore,MIL,,ATL,W,5,4,,50-47,2,2.5,Anderson,Keuchel,Hader,3:07,D,36928,1.33,++,
98,Thursday Jul 18,boxscore,MIL,@,ARI,W,5,1,,51-47,2,2.0,Davies,López,,2:59,N,23985,1.44,+++,
99,Friday Jul 19,boxscore,MIL,@,ARI,L,7,10,,51-48,3,3.0,Bradley,Chacín,Holland,3:44,N,28505,1.53,-,
100,Saturday Jul 20,boxscore,MIL,@,ARI,W,8,3,,52-48,2,3.0,Houser,Chafin,,3:17,N,38567,1.44,+,
101,Sunday Jul 21,boxscore,MIL,@,ARI,W,7,4,,53-48,2,2.0,Peralta,López,Hader,3:39,D,33111,1.51,++,
102,Monday Jul 22,boxscore,MIL,,CIN,L,5,6,,53-49,3,2.0,Peralta,Jeffress,Hughes,3:33,N,26235,1.54,-,
103,Tuesday Jul 23,boxscore,MIL,,CIN,L,6,14,,53-50,3,2.0,Roark,Davies,Romano,3:28,N,33512,1.53,--,
104,Wednesday Jul 24,boxscore,MIL,,CIN,W,5,4,,54-50,3,2.0,Albers,Sims,Peralta,3:15,D,39682,1.47,+,
105,Friday Jul 26,boxscore,MIL,,CHC,W,3,2,,55-50,3,2.0,Houser,Kintzler,Hader,3:09,N,40566,1.77,++,
106,Saturday Jul 27,boxscore,MIL,,CHC,W-wo,5,3,10,56-50,2,1.0,Peralta,Kimbrel,,3:32,N,43931,1.84,+++,
107,Sunday Jul 28,boxscore,MIL,,CHC,L,4,11,,56-51,3,1.0,Brach,Davies,,2:56,D,43544,2.04,-,
108,Tuesday Jul 30,boxscore,MIL,@,OAK,L-wo,2,3,10,56-52,3,2.0,Treinen,Hader,,3:16,N,17291,1.55,--,
109,Wednesday Jul 31,boxscore,MIL,@,OAK,W,4,2,,57-52,3,1.0,Lyles,Anderson,Hader,2:56,N,14864,1.48,+,
110,Thursday Aug 1,boxscore,MIL,@,OAK,L,3,5,,57-53,3,2.0,Treinen,Hader,Hendriks,3:13,D,17029,1.56,-,
111,Friday Aug 2,boxscore,MIL,@,CHC,L,2,6,,57-54,3,2.5,Quintana,Davies,,3:18,D,41424,1.93,--,
112,Saturday Aug 3,boxscore,MIL,@,CHC,L,1,4,,57-55,3,3.0,Wick,Guerra,Kimbrel,3:08,D,41186,1.84,---,
113,Sunday Aug 4,boxscore,MIL,@,CHC,L,2,7,,57-56,3,4.0,Darvish,Houser,Chatwood,3:04,D,40466,1.76,----,
114,Monday Aug 5,boxscore,MIL,@,PIT,W,9,7,,58-56,3,4.0,Lyles,Agrazal,Hader,3:32,N,11208,1.25,+,
115,Tuesday Aug 6,boxscore,MIL,@,PIT,W,4,3,,59-56,3,3.0,Guerra,Liriano,Albers,3:19,N,13965,1.32,++,
116,Wednesday Aug 7,boxscore,MIL,@,PIT,W,8,3,,60-56,2,3.0,Guerra,Williams,,3:09,N,12885,1.52,+++,
117,Friday Aug 9,boxscore,MIL,,TEX,W-wo,6,5,,61-56,2,2.5,Hader,Clase,,4:01,N,35294,1.55,++++,
118,Saturday Aug 10,boxscore,MIL,,TEX,W,3,2,,62-56,2,1.5,Houser,Payano,Albers,3:09,N,41903,1.66,+++++,
119,Sunday Aug 11,boxscore,MIL,,TEX,L,0,1,,62-57,3,2.5,Minor,Lyles,Leclerc,2:28,D,44411,1.80,-,
120,Tuesday Aug 13,boxscore,MIL,,MIN,L,5,7,,62-58,3,2.5,Duffey,Pomeranz,Romo,3:47,N,44331,1.61,--,
121,Wednesday Aug 14,boxscore,MIL,,MIN,W,6,5,,63-58,3,1.5,Guerra,Romo,Albers,3:48,D,41077,1.53,+,
122,Friday Aug 16,boxscore,MIL,@,WSN,L,1,2,,63-59,3,2.0,Strickland,Guerra,Doolittle,3:00,N,30091,1.82,-,
123,Saturday Aug 17,boxscore,MIL,@,WSN,W,15,14,14,64-59,3,1.0,Guerra,Guerra,,5:40,N,36953,1.71,+,
124,Sunday Aug 18,boxscore,MIL,@,WSN,L,8,16,,64-60,3,2.0,Fedde,Anderson,,3:24,D,30571,1.85,-,
125,Monday Aug 19,boxscore,MIL,@,STL,L,0,3,,64-61,3,3.0,Hudson,Davies,Miller,2:43,N,44843,2.06,--,
126,Tuesday Aug 20,boxscore,MIL,@,STL,L,4,9,,64-62,3,4.0,Webb,Jeffress,,3:42,N,37823,1.84,---,
127,Wednesday Aug 21,boxscore,MIL,@,STL,W,5,3,8,65-62,3,3.5,Houser,Wainwright,Guerra,2:54,N,40250,1.48,+,
128,Friday Aug 23,boxscore,MIL,,ARI,W,6,1,,66-62,3,3.5,Lyles,Kelly,,3:06,N,42209,1.14,++,
129,Saturday Aug 24,boxscore,MIL,,ARI,W,4,0,,67-62,3,3.5,Anderson,Gallen,,3:29,N,41737,1.29,+++,
130,Sunday Aug 25,boxscore,MIL,,ARI,L,2,5,,67-63,3,4.5,Ray,Davies,Bradley,3:44,D,38920,1.46,-,
131,Monday Aug 26,boxscore,MIL,,STL,L,2,12,,67-64,3,5.5,Gant,Gonzalez,,3:34,N,29475,1.68,--,
132,Tuesday Aug 27,boxscore,MIL,,STL,L,3,6,,67-65,3,6.5,Mikolas,Albers,Martinez,3:27,N,36690,1.31,---,
133,Wednesday Aug 28,boxscore,MIL,,STL,W,4,1,,68-65,3,5.5,Lyles,Flaherty,Hader,2:50,D,33045,.94,+,
134,Friday Aug 30,boxscore,MIL,@,CHC,L,1,7,,68-66,3,6.0,Quintana,Anderson,,3:07,D,40276,1.14,-,
135,Saturday Aug 31,boxscore,MIL,@,CHC,W,2,0,,69-66,3,6.5,Guerra,Hamels,Hader,2:57,D,40178,.83,+,
136,Sunday Sep 1,boxscore,MIL,@,CHC,W,4,0,,70-66,3,6.0,Jackson,Chatwood,,3:29,D,40912,.94,++,
137,Monday Sep 2,boxscore,MIL,,HOU,L,2,3,10,70-67,3,7.0,Osuna,Guerra,James,3:35,D,39046,.91,-,
138,Tuesday Sep 3,boxscore,MIL,,HOU,W,4,2,,71-67,3,7.0,Lyles,Greinke,Hader,2:41,N,29335,.62,+,
139,Thursday Sep 5,boxscore,MIL,,CHC,L,5,10,,71-68,3,7.5,Quintana,Albers,,3:59,N,31007,.88,-,
140,Friday Sep 6,boxscore,MIL,,CHC,W,7,1,,72-68,3,6.5,Davies,Hamels,,2:51,N,38139,.55,+,
141,Saturday Sep 7,boxscore,MIL,,CHC,W-wo,3,2,,73-68,3,6.5,Hader,Kintzler,,3:35,N,44323,.78,++,
142,Sunday Sep 8,boxscore,MIL,,CHC,W,8,5,,74-68,3,6.5,Suter,Lester,Hader,3:09,D,44217,.98,+++,
143,Monday Sep 9,boxscore,MIL,@,MIA,W,8,3,,75-68,3,6.0,Albers,Dugger,,4:08,N,6672,.96,++++,
144,Tuesday Sep 10,boxscore,MIL,@,MIA,W,4,3,,76-68,3,5.0,Guerra,Conley,Pomeranz,3:20,N,7215,1.16,+++++,
145,Wednesday Sep 11,boxscore,MIL,@,MIA,W,7,5,,77-68,2,4.0,Suter,Ureña,Hader,3:02,N,7815,1.57,++++++,
146,Thursday Sep 12,boxscore,MIL,@,MIA,W,3,2,,78-68,2,4.0,Peralta,Smith,Hader,2:59,D,7375,2.04,+++++++,
147,Friday Sep 13,boxscore,MIL,@,STL,L,0,10,,78-69,3,5.0,Wainwright,Houser,,3:12,N,47075,2.54,-,
148,Saturday Sep 14,boxscore,MIL,@,STL,W,5,2,,79-69,3,4.0,Lyles,Flaherty,Hader,2:59,N,46665,1.94,+,
149,Sunday Sep 15,boxscore,MIL,@,STL,W,7,6,,80-69,3,3.0,Albers,Gant,Hader,3:26,D,46722,2.44,++,
150,Monday Sep 16,boxscore,MIL,,SDP,W,5,1,,81-69,3,3.0,Davies,Richards,,2:35,N,33215,2.33,+++,
151,Tuesday Sep 17,boxscore,MIL,,SDP,W,3,1,,82-69,2,2.0,Albers,Strahm,Pomeranz,2:37,N,34565,2.39,++++,
152,Wednesday Sep 18,boxscore,MIL,,SDP,L,1,2,,82-70,2,3.0,Lamet,Houser,Yates,3:01,N,38235,2.95,-,
153,Thursday Sep 19,boxscore,MIL,,SDP,W,5,1,,83-70,2,3.0,Peralta,Lucchesi,Hader,3:05,D,31687,2.66,+,
154,Friday Sep 20,boxscore,MIL,,PIT,W,10,1,,84-70,2,3.0,Anderson,Brault,,2:59,N,43390,2.54,++,
155,Saturday Sep 21,boxscore,MIL,,PIT,W,10,1,,85-70,2,3.0,Suter,Marvel,,3:10,N,42888,2.19,+++,
156,Sunday Sep 22,boxscore,MIL,,PIT,W,4,3,,86-70,2,3.0,Gonzalez,Williams,Hader,2:54,D,43321,1.46,++++,
157,Tuesday Sep 24,boxscore,MIL,@,CIN,W,4,2,,87-70,2,2.5,Suter,Gray,Hader,2:52,N,14778,.61,+++++,
158,Wednesday Sep 25,boxscore,MIL,@,CIN,W,9,2,,88-70,2,1.5,Lyles,Mahle,,3:01,N,16530,.79,++++++,
159,Thursday Sep 26,boxscore,MIL,@,CIN,W,5,3,,89-70,2,1.0,Anderson,Castillo,Hader,2:50,D,27774,1.63,+++++++,
160,Friday Sep 27,boxscore,MIL,@,COL,L,7,11,,89-71,2,1.0,Senzatela,Black,,3:33,N,44087,2.24,-,
161,Saturday Sep 28,boxscore,MIL,@,COL,L-wo,2,3,10,89-72,2,1.0,Díaz,Albers,,3:00,N,47381,2.46,--,
162,Sunday Sep 29,boxscore,MIL,@,COL,L-wo,3,4,13,89-73,2,2.0,Shaw,Faria,,4:02,D,36771,2.54,---,

1,Thursday Mar 28,boxscore,MIN,,CLE,W,2,0,,1-0,1,Tied,Berríos,Kluber,Rogers,2:18,D,39519,1.09,+,
2,Saturday Mar 30,boxscore,MIN,,CLE,L,1,2,,1-1,2,1.0,Edwards,Parker,Hand,3:00,D,15271,1.12,-,
3,Sunday Mar 31,boxscore,MIN,,CLE,W,9,3,,2-1,1,Tied,Pérez,Carrasco,,2:39,D,15613,1.03,+,
4,Tuesday Apr 2,boxscore,MIN,@,KCR,W,5,4,10,3-1,1,up 1.0,Hildenberger,Boxberger,Parker,3:30,N,10024,1.13,++,
5,Wednesday Apr 3,boxscore,MIN,@,KCR,W,7,6,,4-1,1,up 1.0,May,Peralta,Parker,3:32,D,10575,1.17,+++,
6,Friday Apr 5,boxscore,MIN,@,PHI,L,4,10,,4-2,1,Tied,Pivetta,Odorizzi,,3:31,N,28021,1.06,-,
7,Saturday Apr 6,boxscore,MIN,@,PHI,W,6,2,,5-2,1,Tied,Pineda,Arrieta,,2:50,D,44693,1.01,+,
8,Sunday Apr 7,boxscore,MIN,@,PHI,L,1,2,,5-3,3,1.0,Eflin,Berríos,Neris,2:47,D,39735,1.04,-,
9,Tuesday Apr 9,boxscore,MIN,@,NYM,W,14,8,,6-3,2,0.5,Hildenberger,deGrom,,4:08,N,22126,1.02,+,
10,Wednesday Apr 10,boxscore,MIN,@,NYM,L,6,9,,6-4,3,1.0,Syndergaard,Odorizzi,,3:15,N,20946,1.04,-,
11,Saturday Apr 13,boxscore,MIN,,DET,W,4,3,,7-4,1,up 0.5,Pineda,Ross,Parker,3:07,D,16484,1.28,+,
12,Sunday Apr 14,boxscore,MIN,,DET,W,6,4,,8-4,1,up 1.5,Berríos,Zimmermann,Hildenberger,3:19,D,14774,1.32,++,
13,Monday Apr 15,boxscore,MIN,,TOR,L,3,5,,8-5,1,up 0.5,Gaviglio,Mejía,Biagini,3:00,N,11727,1.14,-,
14,Tuesday Apr 16,boxscore,MIN,,TOR,L,5,6,,8-6,2,0.5,Sanchez,May,Giles,3:06,N,13365,1.09,--,
15,Wednesday Apr 17,boxscore,MIN,,TOR,W,4,1,,9-6,2,0.5,Odorizzi,Thornton,Parker,2:57,N,11465,1.05,+,
16,Thursday Apr 18,boxscore,MIN,,TOR,L,4,7,,9-7,2,1.0,Biagini,Pineda,Giles,3:00,D,12523,1.14,-,
17,Saturday Apr 20 (1),boxscore,MIN,@,BAL,W,6,5,,10-7,1,Tied,Berríos,Yacabonis,Rogers,3:16,D,,1.06,+,2019-04-19 (Rain)
18,Saturday Apr 20 (2),boxscore,MIN,@,BAL,W,16,7,,11-7,1,Tied,Pérez,Cobb,,2:50,N,28409,1.12,++,
19,Sunday Apr 21,boxscore,MIN,@,BAL,W,4,3,,12-7,1,up 1.0,Gibson,Bundy,Rogers,3:08,D,11018,1.15,+++,
20,Monday Apr 22,boxscore,MIN,@,HOU,W,9,5,,13-7,1,up 1.5,Odorizzi,Peacock,,3:25,N,34518,1.22,++++,
21,Tuesday Apr 23,boxscore,MIN,@,HOU,L,4,10,,13-8,1,up 1.5,Rondón,Hildenberger,,3:04,N,29409,1.22,-,
22,Wednesday Apr 24,boxscore,MIN,@,HOU,L,1,7,,13-9,1,up 0.5,Verlander,Stewart,,2:28,N,26582,1.22,--,
23,Friday Apr 26,boxscore,MIN,,BAL,W,6,1,,14-9,1,Tied,Pérez,Cobb,,3:07,N,23658,1.17,+,
24,Saturday Apr 27,boxscore,MIN,,BAL,W,9,2,,15-9,1,up 1.0,Berríos,Fry,,3:24,D,18878,1.20,++,
25,Sunday Apr 28,boxscore,MIN,,BAL,W,4,1,,16-9,1,up 2.0,Gibson,Bundy,Parker,2:42,D,20034,1.18,+++,
26,Monday Apr 29,boxscore,MIN,,HOU,W,1,0,,17-9,1,up 2.5,Odorizzi,Verlander,Parker,2:31,N,12615,1.26,++++,
27,Tuesday Apr 30,boxscore,MIN,,HOU,L,0,11,,17-10,1,up 1.5,Cole,Pineda,,3:18,N,12181,1.24,-,
28,Wednesday May 1,boxscore,MIN,,HOU,W,6,2,,18-10,1,up 2.5,Pérez,McHugh,,2:28,N,14115,1.27,+,
29,Thursday May 2,boxscore,MIN,,HOU,W,8,2,,19-10,1,up 3.0,Berríos,Peacock,,2:32,D,17271,1.25,++,
30,Friday May 3,boxscore,MIN,@,NYY,L,3,6,,19-11,1,up 2.0,Holder,Gibson,Chapman,3:08,N,35911,1.31,-,
31,Saturday May 4,boxscore,MIN,@,NYY,W,7,3,,20-11,1,up 2.0,Odorizzi,Happ,,3:06,D,43123,1.29,+,
32,Sunday May 5,boxscore,MIN,@,NYY,L,1,4,8,20-12,1,up 2.0,Germán,Pineda,Chapman,2:53,D,38603,1.27,-,
33,Monday May 6,boxscore,MIN,@,TOR,W,8,0,,21-12,1,up 3.0,Pérez,Stroman,,2:52,N,12292,1.22,+,
34,Tuesday May 7,boxscore,MIN,@,TOR,W,3,0,,22-12,1,up 4.0,Berríos,Sanchez,Rogers,2:30,N,14039,1.27,++,
35,Wednesday May 8,boxscore,MIN,@,TOR,W,9,1,,23-12,1,up 4.0,Gibson,Thornton,,3:06,N,14372,1.27,+++,
36,Friday May 10,boxscore,MIN,,DET,W,6,0,,24-12,1,up 4.5,Odorizzi,Ross,,2:36,N,26789,1.42,++++,
37,Saturday May 11 (1),boxscore,MIN,,DET,L,3,5,,24-13,1,up 5.0,Jiménez,Hildenberger,Greene,3:24,D,28840,1.39,-,2019-04-12 (Inclement weather)
38,Saturday May 11 (2),boxscore,MIN,,DET,W,8,3,,25-13,1,up 5.0,Stewart,Soto,,2:45,N,20724,1.46,+,
39,Sunday May 12,boxscore,MIN,,DET,L,3,5,,25-14,1,up 4.0,Norris,Pérez,Greene,3:07,D,27373,1.41,-,
40,Monday May 13,boxscore,MIN,,LAA,L,4,5,,25-15,1,up 4.0,Skaggs,Berríos,Robles,3:14,N,21359,1.27,--,
41,Tuesday May 14,boxscore,MIN,,LAA,W,4,3,,26-15,1,up 4.0,Gibson,Bedrosian,Parker,3:06,N,26747,1.29,+,
42,Wednesday May 15,boxscore,MIN,,LAA,W,8,7,,27-15,1,up 4.5,Odorizzi,Cahill,Morin,3:41,D,31919,1.28,++,
43,Thursday May 16,boxscore,MIN,@,SEA,W,11,6,,28-15,1,up 4.5,Pineda,Swanson,,3:03,N,16161,1.25,+++,
44,Friday May 17,boxscore,MIN,@,SEA,W,7,1,,29-15,1,up 5.5,Pérez,Gonzales,,2:36,N,20256,1.23,++++,
45,Saturday May 18,boxscore,MIN,@,SEA,W,18,4,,30-15,1,up 5.5,Duffey,LeBlanc,,3:50,N,34440,1.12,+++++,
46,Sunday May 19,boxscore,MIN,@,SEA,L,4,7,,30-16,1,up 4.5,Kikuchi,Gibson,,3:00,D,31070,1.10,-,
47,Monday May 20,boxscore,MIN,@,LAA,W,3,1,,31-16,1,up 5.5,Rogers,Buttrey,Parker,3:28,N,34177,1.18,+,
48,Tuesday May 21,boxscore,MIN,@,LAA,W,8,3,,32-16,1,up 6.5,Pineda,Bard,,3:27,N,32316,1.07,++,
49,Thursday May 23,boxscore,MIN,@,LAA,W,16,7,,33-16,1,up 8.0,Pérez,Harvey,,3:27,D,30992,1.00,+++,2019-05-22 (Wet Grounds)
50,Friday May 24,boxscore,MIN,,CHW,W,11,4,,34-16,1,up 8.0,Berríos,López,,3:27,N,29638,1.11,++++,
51,Saturday May 25,boxscore,MIN,,CHW,W,8,1,,35-16,1,up 9.0,Gibson,Banuelos,,3:16,D,39139,1.06,+++++,
52,Sunday May 26,boxscore,MIN,,CHW,W,7,0,,36-16,1,up10.0,Odorizzi,Covey,,2:55,D,39913,.96,++++++,
53,Monday May 27,boxscore,MIN,,MIL,L,4,5,,36-17,1,up10.0,Burnes,Rogers,Hader,3:12,N,29167,.70,-,
54,Tuesday May 28,boxscore,MIN,,MIL,W,5,3,,37-17,1,up10.0,Magill,Claudio,Harper,2:40,N,27120,.74,+,
55,Thursday May 30,boxscore,MIN,@,TBR,L,3,14,,37-18,1,up 9.5,Morton,Pérez,,2:44,N,8076,.79,-,
56,Friday May 31,boxscore,MIN,@,TBR,W,5,3,,38-18,1,up10.5,Rogers,Castillo,,2:48,N,14375,.81,+,
57,Saturday Jun 1,boxscore,MIN,@,TBR,W,6,2,,39-18,1,up10.5,Gibson,Chirinos,,3:39,D,14381,.78,++,
58,Sunday Jun 2,boxscore,MIN,@,TBR,W,9,7,,40-18,1,up11.5,Odorizzi,Yarbrough,Rogers,3:24,D,14616,.73,+++,
59,Tuesday Jun 4,boxscore,MIN,@,CLE,L,2,5,,40-19,1,up10.5,Bieber,Smeltzer,Hand,2:25,N,15814,.79,-,
60,Wednesday Jun 5,boxscore,MIN,@,CLE,L,7,9,,40-20,1,up 9.5,Wittgren,Parker,Hand,3:26,N,16962,.83,--,
61,Thursday Jun 6,boxscore,MIN,@,CLE,W,5,4,,41-20,1,up10.5,Berríos,Bauer,Rogers,3:02,N,15350,.96,+,
62,Friday Jun 7,boxscore,MIN,@,DET,W,6,3,,42-20,1,up10.5,Harper,Jiménez,Parker,3:24,N,21551,.66,++,
