Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
23,ATL,2019-04-24,@,CIN,W 3-1,42,33,3,8,6,1,0,1,2,0,0,7,4,.242,.390,.364,.754,12,1,1,1,0,1
24,ATL,2019-04-25,@,CIN,L 2-4,37,36,2,11,9,1,0,1,2,0,0,1,7,.306,.324,.417,.741,15,1,0,0,0,0
25,ATL,2019-04-26,,COL,L 4-8,39,35,4,10,6,2,0,2,4,0,0,3,7,.286,.359,.514,.873,18,1,1,0,0,0
26,ATL,2019-04-27,,COL,L 5-9,38,34,5,9,4,3,0,2,5,1,0,4,6,.265,.342,.529,.872,18,1,0,0,0,0
27,ATL,2019-04-28,,COL,W 8-7,41,34,8,10,3,2,1,4,8,0,0,6,10,.294,.390,.765,1.155,26,0,0,0,1,0
28,ATL,2019-04-29,,SDP,W 3-1,36,32,3,6,5,0,0,1,2,0,0,4,3,.188,.278,.281,.559,9,0,0,0,0,0
29,ATL,2019-04-30,,SDP,L 3-4,36,34,3,8,7,1,0,0,3,0,1,1,9,.235,.278,.265,.542,9,0,1,0,0,0
30,ATL,2019-05-01,,SDP,W 5-1,34,31,5,8,2,4,1,1,5,0,0,2,4,.258,.294,.548,.843,17,1,0,0,1,0
31,ATL,2019-05-02,,SDP,L 2-11,37,36,2,10,10,0,0,0,2,0,0,1,7,.278,.297,.278,.575,10,0,0,0,0,0
32,ATL,2019-05-03,@,MIA,W 7-2,40,34,7,10,7,1,0,2,7,0,0,4,7,.294,.359,.500,.859,17,1,0,1,1,1
33,ATL,2019-05-04,@,MIA,W 9-2,47,41,9,12,9,2,0,1,9,0,0,6,6,.293,.383,.415,.798,17,0,0,0,0,1
34,ATL,2019-05-05,@,MIA,W 3-1 (10),39,34,3,6,3,2,0,1,3,0,0,4,9,.176,.256,.324,.580,11,1,0,0,1,0
35,ATL,2019-05-06,@,LAD,L 3-5,32,32,3,5,3,0,0,2,3,2,0,0,10,.156,.156,.344,.500,11,0,0,0,0,0
36,ATL,2019-05-07,@,LAD,L 0-9,30,30,0,4,3,1,0,0,0,0,0,0,6,.133,.133,.167,.300,5,1,0,0,0,0
37,ATL,2019-05-08,@,LAD,L 4-9,38,37,4,11,8,2,0,1,4,1,0,1,7,.297,.316,.432,.748,16,1,0,0,0,0
38,ATL,2019-05-09,@,ARI,L 2-3 (10),37,33,2,5,2,2,0,1,2,0,0,2,9,.152,.243,.303,.546,10,1,2,0,0,0
39,ATL,2019-05-10,@,ARI,W 2-1,33,32,2,7,4,1,1,1,2,0,1,1,8,.219,.242,.406,.649,13,0,0,0,0,0
40,ATL,2019-05-11,@,ARI,W 6-4,39,38,6,13,9,1,1,2,6,0,1,1,6,.342,.359,.579,.938,22,1,0,0,0,0
41,ATL,2019-05-12,@,ARI,W 5-3,39,37,5,12,10,0,2,0,5,0,0,1,7,.324,.359,.432,.791,16,1,1,0,0,0
42,ATL,2019-05-14,,STL,L 3-14,35,27,3,3,3,0,0,0,3,0,0,6,11,.111,.265,.111,.376,3,1,0,1,1,0
43,ATL,2019-05-15,,STL,W 4-0,34,30,4,6,3,1,0,2,3,2,0,4,10,.200,.294,.433,.727,13,0,0,0,0,0
44,ATL,2019-05-16,,STL,W 10-2,42,34,10,14,11,2,0,1,10,0,0,6,4,.412,.488,.559,1.047,19,1,0,1,1,2
45,ATL,2019-05-17,,MIL,W 12-8,47,39,12,17,10,3,0,4,12,0,0,5,7,.436,.500,.821,1.321,32,1,1,1,1,0
46,ATL,2019-05-18,,MIL,W 4-3 (10),39,33,4,8,4,2,0,2,4,0,0,5,8,.242,.333,.485,.818,16,0,0,0,1,0
47,ATL,2019-05-19,,MIL,L 2-3 (10),34,34,2,5,3,0,0,2,2,0,0,0,9,.147,.147,.324,.471,11,1,0,0,0,0
48,ATL,2019-05-20,@,SFG,W 4-1,38,32,4,6,2,1,0,3,4,0,1,6,7,.188,.316,.500,.816,16,0,0,0,0,0
49,ATL,2019-05-21,@,SFG,L 3-4,39,35,3,11,10,1,0,0,3,1,1,3,5,.314,.359,.343,.702,12,1,0,0,1,0
50,ATL,2019-05-22,@,SFG,W 9-2,41,36,9,7,4,0,0,3,8,0,0,4,10,.194,.293,.444,.737,16,0,1,0,0,0
51,ATL,2019-05-23,@,SFG,W 5-4 (13),52,49,5,11,9,0,0,2,5,1,0,3,16,.224,.269,.347,.616,17,1,0,0,0,0
52,ATL,2019-05-24,@,STL,W 5-2,37,37,5,12,8,1,0,3,4,0,0,0,11,.324,.324,.595,.919,22,2,0,0,0,0
53,ATL,2019-05-25,@,STL,L 3-6,35,31,3,7,3,4,0,0,3,0,0,4,2,.226,.314,.355,.669,11,2,0,0,0,1
54,ATL,2019-05-26,@,STL,W 4-3 (10),44,37,4,9,8,1,0,0,4,0,0,6,13,.243,.364,.270,.634,10,1,1,0,0,1
55,ATL,2019-05-28,,WSN,L 4-5,39,34,4,8,6,1,0,1,4,1,0,3,16,.235,.308,.353,.661,12,0,1,0,1,1
56,ATL,2019-05-29,,WSN,L 4-14,34,33,4,6,5,0,0,1,4,0,0,1,13,.182,.206,.273,.479,9,0,0,0,0,0
57,ATL,2019-05-31,,DET,L 2-8,33,31,2,7,7,0,0,0,2,2,0,1,4,.226,.242,.226,.468,7,2,0,0,1,0
58,ATL,2019-06-01,,DET,W 10-5,38,36,10,11,5,2,1,3,10,0,0,1,8,.306,.324,.667,.991,24,0,0,1,0,0
59,ATL,2019-06-02,,DET,W 7-4,35,32,7,7,1,4,1,1,6,0,0,2,13,.219,.257,.500,.757,16,0,0,0,1,0
60,ATL,2019-06-04,@,PIT,W 12-5,49,41,12,13,6,4,0,3,11,2,0,7,5,.317,.429,.634,1.063,26,1,1,0,0,0
61,ATL,2019-06-05,@,PIT,L 4-7,34,32,4,6,1,3,0,2,4,0,0,2,8,.188,.235,.469,.704,15,1,0,0,0,0
62,ATL,2019-06-06,@,PIT,L 1-6,38,33,1,7,5,1,0,1,1,1,0,4,8,.212,.297,.333,.631,11,1,0,1,0,0
63,ATL,2019-06-07,@,MIA,W 7-1,44,39,7,14,10,2,0,2,7,0,0,4,8,.359,.419,.564,.983,22,1,0,1,0,0
64,ATL,2019-06-08,@,MIA,W 1-0,33,27,1,3,2,1,0,0,1,0,0,3,6,.111,.242,.148,.391,4,2,2,0,1,0
65,ATL,2019-06-09,@,MIA,W 7-6 (12),55,46,7,10,3,5,1,1,6,0,0,9,13,.217,.345,.435,.780,20,0,0,0,0,1
66,ATL,2019-06-10,,PIT,W 13-7,43,37,13,13,6,2,0,5,13,0,1,4,10,.351,.442,.811,1.253,30,0,2,0,0,0
67,ATL,2019-06-11,,PIT,W 7-5 (8),36,33,7,10,4,1,0,5,7,1,1,3,11,.303,.361,.788,1.149,26,0,0,0,0,0
68,ATL,2019-06-12,,PIT,W 8-7 (11),52,43,8,15,9,4,1,1,8,1,1,7,8,.349,.462,.558,1.020,24,1,2,0,0,1
69,ATL,2019-06-13,,PIT,W 6-5,39,34,6,10,7,2,1,0,6,0,0,3,6,.294,.385,.412,.796,14,0,2,0,0,0
70,ATL,2019-06-14,,PHI,W 9-8,43,38,9,14,8,2,1,3,9,0,1,4,9,.368,.429,.711,1.139,27,0,0,1,0,0
71,ATL,2019-06-15,,PHI,L 5-6,39,35,5,8,4,2,0,2,5,0,0,3,9,.229,.308,.457,.765,16,0,1,0,0,1
72,ATL,2019-06-16,,PHI,W 15-1,46,40,15,19,11,5,0,3,14,0,0,2,10,.475,.511,.825,1.336,33,1,2,1,1,1
73,ATL,2019-06-17,,NYM,W 12-3,47,40,12,16,13,0,0,3,11,0,0,7,5,.400,.489,.625,1.114,25,1,0,0,0,0
74,ATL,2019-06-18,,NYM,L 2-10,33,32,2,5,2,1,0,2,2,0,0,0,12,.156,.182,.375,.557,12,0,1,0,0,0
75,ATL,2019-06-19,,NYM,W 7-2,37,32,7,9,4,3,0,2,7,0,0,5,5,.281,.378,.563,.941,18,1,0,0,0,0
76,ATL,2019-06-21,@,WSN,L 3-4,38,34,3,8,5,2,0,1,3,0,0,4,7,.235,.316,.382,.698,13,1,0,0,0,0
77,ATL,2019-06-22,@,WSN,W 13-9,47,41,13,14,8,4,0,2,13,1,0,6,9,.341,.426,.585,1.011,24,0,0,0,0,0
78,ATL,2019-06-23,@,WSN,W 4-3 (10),39,36,4,7,3,1,0,3,4,0,0,2,9,.194,.256,.472,.729,17,1,1,0,0,0
79,ATL,2019-06-24,@,CHC,L 3-8,35,35,3,8,6,1,0,1,3,1,0,0,11,.229,.229,.343,.571,12,1,0,0,0,0
80,ATL,2019-06-25,@,CHC,W 3-2,35,30,3,3,1,0,0,2,3,0,0,5,10,.100,.229,.300,.529,9,0,0,0,0,0
81,ATL,2019-06-26,@,CHC,W 5-3,35,33,5,7,3,2,0,2,4,1,0,2,10,.212,.257,.455,.712,15,2,0,0,0,0
82,ATL,2019-06-27,@,CHC,L 7-9,39,33,7,8,4,2,0,2,7,1,0,5,10,.242,.359,.485,.844,16,2,1,0,0,0
83,ATL,2019-06-28,@,NYM,W 6-2,39,35,6,9,6,2,0,1,6,2,0,2,11,.257,.308,.400,.708,14,0,1,0,1,1
84,ATL,2019-06-29,@,NYM,W 5-4,41,38,5,13,8,3,0,2,5,0,0,1,9,.342,.390,.579,.969,22,1,2,0,0,0
85,ATL,2019-06-30,@,NYM,L 5-8,39,36,5,10,6,3,0,1,5,3,1,3,10,.278,.333,.444,.778,16,0,0,0,0,0
86,ATL,2019-07-02,,PHI,L 0-2,33,30,0,4,3,1,0,0,0,0,0,3,11,.133,.212,.167,.379,5,1,0,0,0,0
87,ATL,2019-07-03,,PHI,W 9-2,36,35,9,10,4,3,0,3,9,0,0,1,6,.286,.306,.629,.934,22,0,0,0,0,0
88,ATL,2019-07-04,,PHI,W 12-6,40,34,12,12,2,5,0,5,11,0,0,5,10,.353,.436,.941,1.377,32,1,0,1,0,1
89,ATL,2019-07-05,,MIA,W 1-0,34,29,1,5,4,1,0,0,1,0,0,5,10,.172,.294,.207,.501,6,1,0,0,0,3
90,ATL,2019-07-06,,MIA,L 4-5,35,34,4,9,3,4,0,2,4,0,0,1,9,.265,.286,.559,.845,19,1,0,0,0,0
91,ATL,2019-07-07,,MIA,W 4-3,38,32,4,9,7,1,0,1,4,1,0,6,10,.281,.395,.406,.801,13,1,0,0,0,1
92,ATL,2019-07-12,@,SDP,W 5-3,35,32,5,8,4,1,0,3,5,0,0,3,9,.250,.314,.563,.877,18,3,0,0,0,0
93,ATL,2019-07-13,@,SDP,W 7-5 (10),46,40,7,11,8,1,0,2,7,1,0,5,10,.275,.348,.450,.798,18,0,0,0,1,0
94,ATL,2019-07-14,@,SDP,W 4-1,38,35,4,7,6,0,0,1,4,2,0,2,8,.200,.263,.286,.549,10,1,1,0,0,0
95,ATL,2019-07-15,@,MIL,W 4-2,38,35,4,9,7,1,0,1,4,0,0,3,7,.257,.316,.371,.687,13,0,0,0,0,0
96,ATL,2019-07-16,@,MIL,L 1-13,34,32,1,5,4,0,0,1,1,2,0,2,9,.156,.206,.250,.456,8,0,0,0,0,0
97,ATL,2019-07-17,@,MIL,L 4-5,41,34,4,6,3,2,0,1,4,1,0,7,8,.176,.317,.324,.641,11,0,0,0,0,0
98,ATL,2019-07-18,,WSN,L 4-13,38,36,4,10,6,2,1,1,4,1,0,2,14,.278,.316,.472,.788,17,0,0,0,0,0
99,ATL,2019-07-19,,WSN,W 4-3,40,34,4,12,8,4,0,0,4,1,2,6,8,.353,.450,.471,.921,16,0,0,0,0,1
100,ATL,2019-07-20,,WSN,L 3-5,40,35,3,8,7,0,0,1,3,5,0,4,9,.229,.325,.314,.639,11,0,1,0,0,0
101,ATL,2019-07-21,,WSN,W 7-1,39,33,7,11,8,1,0,2,7,1,0,6,11,.333,.436,.545,.981,18,1,0,0,0,0
102,ATL,2019-07-23,,KCR,L 4-5,43,38,4,11,8,3,0,0,4,1,0,2,14,.289,.372,.368,.741,14,0,3,0,0,0
103,ATL,2019-07-24,,KCR,L 0-2,32,31,0,5,5,0,0,0,0,0,0,1,8,.161,.188,.161,.349,5,1,0,0,0,0
104,ATL,2019-07-26,@,PHI,W 9-2,40,31,9,8,5,2,0,1,9,1,1,6,6,.258,.385,.419,.804,13,1,1,1,1,0
105,ATL,2019-07-27,@,PHI,W 15-7,50,43,15,16,9,3,0,4,15,0,0,7,15,.372,.460,.721,1.181,31,0,0,0,0,0
106,ATL,2019-07-28,@,PHI,L 4-9,37,34,4,8,5,1,0,2,4,1,0,3,10,.235,.297,.441,.738,15,1,0,0,0,0
107,ATL,2019-07-29,@,WSN,L 3-6,36,34,3,7,6,0,0,1,2,0,0,1,13,.206,.222,.294,.516,10,0,0,0,1,0
108,ATL,2019-07-30,@,WSN,W 11-8,48,42,11,14,8,2,1,3,10,2,1,5,8,.333,.404,.643,1.047,27,0,0,1,0,1
109,ATL,2019-07-31,@,WSN,W 5-4 (10),42,40,5,12,4,6,0,2,5,2,0,1,8,.300,.317,.600,.917,24,1,0,1,0,1
110,ATL,2019-08-01,,CIN,W 4-1 (6),28,26,4,8,4,2,0,2,4,0,1,2,5,.308,.357,.615,.973,16,0,0,0,0,0
111,ATL,2019-08-02,,CIN,L 2-5,31,30,2,4,2,0,0,2,2,0,0,1,8,.133,.161,.333,.495,10,1,0,0,0,0
112,ATL,2019-08-03,,CIN,W 5-4 (10),46,35,5,8,4,3,1,0,4,2,0,9,11,.229,.400,.371,.771,13,0,1,1,0,0
113,ATL,2019-08-04,,CIN,L 4-6 (10),45,39,4,9,4,2,0,3,4,0,0,6,11,.231,.333,.513,.846,20,0,0,0,0,1
114,ATL,2019-08-05,@,MIN,L 3-5,39,35,3,9,8,0,0,1,3,0,0,4,10,.257,.333,.343,.676,12,1,0,0,0,0
115,ATL,2019-08-06,@,MIN,W 12-7,47,43,12,16,12,1,1,2,11,2,0,4,13,.372,.426,.581,1.007,25,1,0,0,0,0
116,ATL,2019-08-07,@,MIN,W 11-7,44,41,11,17,11,2,0,4,10,0,0,3,7,.415,.455,.756,1.211,31,1,0,0,0,0
117,ATL,2019-08-08,@,MIA,L 2-9,35,30,2,5,2,1,1,1,2,0,0,4,8,.167,.286,.367,.652,11,1,1,0,0,0
118,ATL,2019-08-09,@,MIA,W 8-4,41,37,8,12,8,1,0,3,8,0,0,2,9,.324,.366,.595,.960,22,2,1,0,1,1
119,ATL,2019-08-10,@,MIA,L 6-7 (10),42,36,6,7,5,1,0,1,6,2,0,6,10,.194,.310,.306,.615,11,1,0,0,0,1
120,ATL,2019-08-11,@,MIA,W 5-4,36,30,5,5,3,0,0,2,5,1,1,6,12,.167,.306,.367,.672,11,1,0,0,0,0
121,ATL,2019-08-13,,NYM,W 5-3,38,35,5,13,10,2,0,1,5,0,0,2,4,.371,.421,.514,.935,18,2,1,0,0,0
122,ATL,2019-08-14,,NYM,W 6-4,35,31,6,8,7,1,0,0,6,0,0,4,7,.258,.343,.290,.633,9,1,0,0,0,0
123,ATL,2019-08-15,,NYM,L 8-10,42,37,8,11,5,0,0,6,8,0,0,5,8,.297,.381,.784,1.165,29,2,0,0,0,0
124,ATL,2019-08-16,,LAD,L 3-8,37,32,3,6,5,1,0,0,3,1,0,5,10,.188,.297,.219,.516,7,1,0,0,0,0
125,ATL,2019-08-17,,LAD,W 4-3,32,30,4,7,1,4,0,2,4,0,0,1,8,.233,.258,.567,.825,17,0,0,1,0,0
126,ATL,2019-08-18,,LAD,W 5-3,35,33,5,9,5,3,0,1,5,0,1,1,5,.273,.314,.455,.769,15,0,1,0,0,0
127,ATL,2019-08-20,,MIA,W 5-1,37,31,5,7,2,3,0,2,5,1,0,3,5,.226,.333,.516,.849,16,1,2,1,0,0
128,ATL,2019-08-21,,MIA,W 5-0,30,24,5,3,0,0,1,2,5,0,1,5,10,.125,.276,.458,.734,11,1,0,1,0,0
129,ATL,2019-08-22,,MIA,W 3-2,37,33,3,6,4,1,0,1,3,0,0,3,9,.182,.270,.303,.573,10,0,1,0,0,0
130,ATL,2019-08-23,@,NYM,W 2-1 (14),56,49,2,8,7,1,0,0,2,4,0,5,26,.163,.255,.184,.438,9,0,1,1,0,1
131,ATL,2019-08-24,@,NYM,W 9-5,44,37,9,11,5,3,0,3,8,0,0,6,6,.297,.395,.622,1.017,23,0,0,1,0,0
132,ATL,2019-08-25,@,NYM,W 2-1,32,30,2,3,0,1,0,2,2,0,0,2,12,.100,.156,.333,.490,10,0,0,0,0,0
133,ATL,2019-08-26,@,COL,L 1-3,37,30,1,7,3,3,1,0,1,3,0,5,12,.233,.333,.400,.733,12,1,0,1,1,0
134,ATL,2019-08-27,@,TOR,L 1-3,39,34,1,7,4,3,0,0,1,1,0,5,10,.206,.308,.294,.602,10,0,0,0,0,1
135,ATL,2019-08-28,@,TOR,W 9-4,43,37,9,11,6,3,0,2,9,0,0,5,8,.297,.395,.541,.936,20,1,1,0,0,0
136,ATL,2019-08-30,,CHW,W 10-7,42,35,10,13,8,4,0,1,9,0,0,6,2,.371,.476,.571,1.048,20,1,1,0,0,0
137,ATL,2019-08-31,,CHW,W 11-5,43,34,11,12,9,2,0,1,10,0,0,7,11,.353,.465,.500,.965,17,0,1,0,1,1
138,ATL,2019-09-01,,CHW,W 5-3,31,29,5,6,3,1,0,2,5,2,0,2,8,.207,.258,.448,.706,13,1,0,0,0,0
139,ATL,2019-09-02,,TOR,W 6-3,35,29,6,4,2,0,0,2,4,2,0,6,10,.138,.286,.345,.631,10,1,0,0,0,0
140,ATL,2019-09-03,,TOR,W 7-2,37,31,7,8,4,3,1,0,7,0,0,5,8,.258,.378,.419,.798,13,0,1,0,0,0
141,ATL,2019-09-05,,WSN,W 4-2,33,29,4,6,4,1,0,1,4,3,0,4,9,.207,.303,.345,.648,10,1,0,0,0,0
142,ATL,2019-09-06,,WSN,W 4-3,37,28,4,7,3,2,0,2,4,0,1,7,11,.250,.405,.536,.941,15,0,1,0,1,0
143,ATL,2019-09-07,,WSN,W 5-4,34,28,5,6,2,0,0,4,5,1,0,6,10,.214,.353,.643,.996,18,1,0,0,0,1
144,ATL,2019-09-08,,WSN,L 4-9,37,34,4,7,3,2,0,2,4,0,0,3,14,.206,.270,.441,.711,15,0,0,0,0,0
145,ATL,2019-09-09,@,PHI,W 7-2,39,33,7,8,4,2,0,2,6,1,0,6,9,.242,.359,.485,.844,16,2,0,0,0,0
146,ATL,2019-09-10,@,PHI,L 5-6,38,34,5,10,8,1,0,1,4,0,1,3,12,.294,.342,.412,.754,14,1,0,0,1,0
147,ATL,2019-09-11,@,PHI,W 3-1,38,32,3,7,5,1,0,1,3,0,0,6,10,.219,.342,.344,.686,11,0,0,0,0,1
148,ATL,2019-09-12,@,PHI,L 5-9,38,34,5,7,2,2,0,3,5,2,0,4,12,.206,.289,.529,.819,18,0,0,0,0,0
149,ATL,2019-09-13,@,WSN,W 5-0,43,37,5,12,8,3,0,1,5,0,0,5,11,.324,.395,.486,.882,18,1,0,0,1,1
150,ATL,2019-09-14,@,WSN,W 10-1,46,38,10,14,10,4,0,0,9,0,1,7,9,.368,.457,.474,.930,18,0,0,0,1,2
151,ATL,2019-09-15,@,WSN,L 0-7,32,31,0,4,3,1,0,0,0,0,0,1,5,.129,.156,.161,.318,5,0,0,0,0,0
152,ATL,2019-09-17,,PHI,L 4-5,41,34,4,8,4,1,1,2,4,1,0,6,13,.235,.341,.500,.841,17,0,0,0,1,0
153,ATL,2019-09-18,,PHI,L 1-4,35,33,1,5,5,0,0,0,1,0,0,2,8,.152,.200,.152,.352,5,2,0,0,0,0
154,ATL,2019-09-19,,PHI,W 5-4,35,31,5,9,7,0,0,2,5,0,0,3,7,.290,.353,.484,.837,15,1,0,1,0,0
155,ATL,2019-09-20,,SFG,W 6-0,35,29,6,7,4,1,0,2,6,0,0,5,5,.241,.343,.483,.826,14,1,0,0,1,0
156,ATL,2019-09-21,,SFG,W 8-1,36,29,8,5,1,2,0,2,8,0,0,7,10,.172,.333,.448,.782,13,0,0,0,0,0
157,ATL,2019-09-22,,SFG,L 1-4,34,32,1,5,3,1,1,0,1,0,0,2,12,.156,.206,.250,.456,8,0,0,0,0,0
158,ATL,2019-09-24,@,KCR,L 6-9,41,37,6,11,6,3,0,2,5,0,0,3,7,.297,.366,.541,.906,20,1,1,0,0,0
159,ATL,2019-09-25,@,KCR,W 10-2,48,40,10,14,10,4,0,0,10,0,0,7,10,.350,.438,.450,.888,18,0,0,0,1,0
160,ATL,2019-09-27,@,NYM,L 2-4,39,35,2,9,9,0,0,0,2,2,0,1,11,.257,.316,.257,.573,9,0,2,1,0,0
161,ATL,2019-09-28,@,NYM,L 0-3,37,31,0,4,3,0,1,0,0,0,0,5,12,.129,.270,.194,.464,6,0,1,0,0,1
162,ATL,2019-09-29,@,NYM,L 6-7 (11),45,42,6,11,6,1,0,4,6,1,1,3,13,.262,.311,.571,.883,24,1,0,0,0,0

1,BAL,2019-03-28,@,NYY,L 2-7,35,34,2,8,7,1,0,0,2,0,0,1,9,.235,.257,.265,.522,9,0,0,0,0,0
2,BAL,2019-03-30,@,NYY,W 5-3,37,36,5,9,7,2,0,0,4,2,0,1,9,.250,.270,.306,.576,11,1,0,0,0,0
3,BAL,2019-03-31,@,NYY,W 7-5,41,34,7,8,4,1,0,3,7,1,0,7,11,.235,.366,.529,.895,18,1,0,0,0,0
4,BAL,2019-04-01,@,TOR,W 6-5,38,32,6,6,4,0,0,2,5,0,0,3,12,.188,.289,.375,.664,12,0,2,0,1,0
5,BAL,2019-04-02,@,TOR,W 2-1,36,34,2,10,6,3,1,0,2,0,0,2,8,.294,.333,.441,.775,15,2,0,0,0,1
6,BAL,2019-04-03,@,TOR,L 3-5,33,31,3,6,4,1,0,1,3,0,1,1,10,.194,.242,.323,.565,10,0,1,0,0,0
7,BAL,2019-04-04,,NYY,L 4-8,39,35,4,10,8,1,0,1,2,0,0,4,12,.286,.359,.400,.759,14,1,0,0,0,0
8,BAL,2019-04-06,,NYY,L 4-6,42,36,4,8,5,2,0,1,4,1,0,3,9,.222,.310,.361,.671,13,0,2,0,1,0
9,BAL,2019-04-07,,NYY,L 3-15,36,33,3,5,4,1,0,0,1,0,0,3,6,.152,.222,.182,.404,6,0,0,0,0,0
10,BAL,2019-04-08,,OAK,W 12-4,42,37,12,15,9,1,3,2,11,0,0,3,5,.405,.439,.757,1.196,28,0,0,1,1,0
11,BAL,2019-04-09,,OAK,L 2-13,33,32,2,7,6,1,0,0,2,1,1,1,6,.219,.242,.250,.492,8,0,0,0,0,0
12,BAL,2019-04-10,,OAK,L 3-10,34,31,3,4,1,1,0,2,3,0,0,3,4,.129,.206,.355,.561,11,0,0,0,0,0
13,BAL,2019-04-11,,OAK,L 5-8,38,32,5,4,2,1,0,1,4,0,0,5,7,.125,.263,.250,.513,8,0,1,0,0,0
14,BAL,2019-04-12,@,BOS,L 4-6,34,32,4,4,1,1,0,2,4,0,0,2,12,.125,.176,.344,.520,11,1,0,0,0,0
15,BAL,2019-04-13,@,BOS,W 9-5,48,39,9,13,10,3,0,0,8,0,1,8,8,.333,.447,.410,.857,16,0,0,1,0,0
16,BAL,2019-04-14,@,BOS,L 0-4,34,32,0,5,3,2,0,0,0,0,1,2,10,.156,.206,.219,.425,7,0,0,0,0,0
17,BAL,2019-04-15,@,BOS,W 8-1,41,34,8,10,5,3,0,2,8,1,0,7,9,.294,.415,.559,.973,19,2,0,0,0,0
18,BAL,2019-04-16,@,TBR,L 2-4,33,33,2,7,6,1,0,0,2,1,0,0,4,.212,.212,.242,.455,8,1,0,0,0,0
19,BAL,2019-04-17,@,TBR,L 1-8,32,30,1,3,0,2,0,1,1,0,0,2,13,.100,.156,.267,.423,8,1,0,0,0,0
20,BAL,2019-04-18,@,TBR,W 6-5 (11),51,45,6,15,10,3,1,1,6,1,0,5,7,.333,.392,.511,.903,23,0,0,0,1,1
21,BAL,2019-04-20 (1),,MIN,L 5-6,42,38,5,13,7,3,0,3,5,2,0,3,10,.342,.405,.658,1.063,25,0,1,0,0,0
22,BAL,2019-04-20 (2),,MIN,L 7-16,37,36,7,11,7,1,0,3,6,0,0,1,2,.306,.324,.583,.908,21,2,0,0,0,0
23,BAL,2019-04-21,,MIN,L 3-4,39,36,3,9,8,1,0,0,3,2,0,2,10,.250,.308,.278,.585,10,0,1,0,0,1
24,BAL,2019-04-22,,CHW,L 2-12,37,36,2,9,7,1,0,1,2,0,0,1,11,.250,.270,.361,.631,13,0,0,0,0,0
25,BAL,2019-04-23,,CHW,W 9-1,40,34,9,11,6,1,0,4,8,0,0,5,7,.324,.425,.706,1.131,24,1,1,0,0,0
26,BAL,2019-04-24,,CHW,W 4-3,32,30,4,8,4,2,1,1,4,1,0,1,3,.267,.281,.500,.781,15,1,0,0,1,0
27,BAL,2019-04-26,@,MIN,L 1-6,38,34,1,8,7,1,0,0,1,0,0,3,8,.235,.316,.265,.580,9,1,1,0,0,0
28,BAL,2019-04-27,@,MIN,L 2-9,35,35,2,8,7,1,0,0,2,1,0,0,14,.229,.229,.257,.486,9,0,0,0,0,0
29,BAL,2019-04-28,@,MIN,L 1-4,33,31,1,4,1,2,0,1,1,0,0,0,9,.129,.156,.290,.447,9,0,1,1,0,0
30,BAL,2019-04-29,@,CHW,L 3-5,38,34,3,9,8,0,0,1,3,0,0,4,10,.265,.342,.353,.695,12,2,0,0,0,0
31,BAL,2019-05-01 (1),@,CHW,W 5-4,45,37,5,11,6,4,1,0,4,1,0,6,12,.297,.386,.459,.846,17,0,0,1,1,1
32,BAL,2019-05-01 (2),@,CHW,L 6-7,41,38,6,11,8,1,0,2,5,1,0,2,9,.289,.341,.474,.815,18,0,1,0,0,0
33,BAL,2019-05-03,,TBR,L 0-7,31,31,0,5,5,0,0,0,0,0,0,0,10,.161,.161,.161,.323,5,1,0,0,0,0
34,BAL,2019-05-04,,TBR,W 3-0,31,30,3,7,4,2,0,1,2,0,0,1,4,.233,.258,.400,.658,12,2,0,0,0,0
35,BAL,2019-05-06,,BOS,W 4-1,35,31,4,8,6,1,0,1,4,0,0,2,7,.258,.324,.387,.711,12,0,1,1,0,0
36,BAL,2019-05-07,,BOS,L 5-8,36,34,5,8,4,2,0,2,5,0,0,2,5,.235,.278,.471,.748,16,1,0,0,0,0
37,BAL,2019-05-08,,BOS,L 1-2 (12),43,41,1,5,3,2,0,0,1,2,0,0,22,.122,.163,.171,.334,7,0,2,0,0,0
38,BAL,2019-05-10,,LAA,L 3-8,34,33,3,5,2,1,0,2,3,1,0,1,9,.152,.176,.364,.540,12,0,0,0,0,0
39,BAL,2019-05-11,,LAA,L 2-7,39,36,2,9,6,2,0,1,2,0,0,3,12,.250,.308,.389,.697,14,0,0,0,0,0
40,BAL,2019-05-12,,LAA,W 5-1,41,33,5,9,5,0,0,4,5,0,0,8,8,.273,.415,.636,1.051,21,0,0,0,0,0
41,BAL,2019-05-15 (1),@,NYY,L 3-5,33,33,3,7,3,2,0,2,3,1,0,0,10,.212,.212,.455,.667,15,1,0,0,0,0
42,BAL,2019-05-15 (2),@,NYY,L 1-3,34,32,1,7,6,1,0,0,1,0,1,1,12,.219,.235,.250,.485,8,0,0,0,1,0
43,BAL,2019-05-16,@,CLE,L 7-14,40,36,7,10,7,1,0,2,7,1,0,4,6,.278,.350,.472,.822,17,0,0,0,0,0
44,BAL,2019-05-17,@,CLE,W 5-1,36,35,5,10,3,5,0,2,5,0,0,1,7,.286,.306,.600,.906,21,1,0,0,0,0
45,BAL,2019-05-18,@,CLE,L 1-4,31,28,1,1,0,0,0,1,1,0,0,3,9,.036,.129,.143,.272,4,1,0,0,0,0
